Gorilla_GON_ACC.bam.out	Gorilla_Sakura_ACC.bam.out	Gorilla_GON_CB.bam.out	Gorilla_Sakura_CB.bam.out	Gorilla_GON_DPFC.bam.out	Gorilla_Sakura_DPFC.bam.out	Gorilla_GON_VPFC.bam.out	Gorilla_Sakura_VPFC.bam.out	Gorilla_GON_HIP.bam.out	Gorilla_Sakura_HIP.bam.out	Gorilla_GON_V1C.bam.out	Gorilla_Sakura_V1C.bam.out	Gorilla_GON_PMC.bam.out	Gorilla_Sakura_PMC.bam.out	Gorilla_GON_STR.bam.out	Gorilla_Sakura_STR.bam.out
TCONS_00022925	615.196957115222	0	508.799615973705	88.6565456945143	396.483709535518	290.739482305402	308.265028799038	92.8069767087897	389.418815782573	0	267.182838001046	0	536.493646305746	0	306.381297407143	155.73347586061
TCONS_00022964	228.673482279805	54.0577387464085	52.9506026122757	0	149.168031287781	0	142.172629748425	0	158.310334799445	0	84.4649188450502	0	96.7655737505332	0	31.7996426626453	0
TCONS_00022979	240.583559481879	0	134.991351104135	0	377.763196118408	0	374.138499337963	0	88.368996409214	0	310.62998323297	0	72.6899286068596	0	170.539951086868	0
TCONS_00023002	197.542594813346	0	56.0733304586406	0	141.973456880651	0	128.339828259107	0	122.81895520155	0	32.2909645820509	0	118.353470489123	0	75.3279996818144	0
TCONS_00023003	191.403494836412	0	56.2174778377117	0	194.784147998554	0	372.891371006836	167.052558075821	86.0323162157014	0	203.58211208807	0	68.0349085482922	0	56.0032282500893	0
TCONS_00023019	524.187562887614	0	282.346913450891	23.9151181667512	549.724151018139	0	569.34308614371	0	466.818828857372	46.9240194702147	418.14745951037	0	517.837376103521	17.1184862875789	377.505274863797	27.631266823124
TCONS_00023079	0	0	11.0951795428056	99.6295077495316	0	109.010122679992	0	0	0	0	9.2979463783899	0	16.3929809321108	0	0	87.6837478699424
TCONS_00023112	31.3804642802451	0	12.0289322766061	0	79.9114453327401	0	241.266882750649	0	0	0	0	0	34.5277160882583	0	56.3936890048209	0
TCONS_00023114	16.5444281592123	0	115.383668820853	31.3991932668072	6.20208232433207	0	0	0	110.521442375557	0	0	0	20.2545722240929	0	69.2505672221628	0
TCONS_00023117	131.893524995142	0	667.122436036952	0	80.4270030445638	0	223.097401457081	0	114.069939587989	0	137.84205505963	0	0	0	384.045393726629	0
TCONS_00023118	44.5296048398336	0	477.133066448068	37.894033528843	6.97474009991092	27.4668107538937	85.6961350418967	0	18.0429315678878	49.4643505479165	36.9494711999009	0	19.9654303365426	0	40.222481668499	43.857582238065
TCONS_00023127	240.583559481878	0	404.974053312403	0	415.539515730248	0	226.452249599293	0	467.835863342898	0	205.160267995729	526.734404711112	167.972672861797	0	498.848138862027	0
TCONS_00023163	442.640961227307	943.088388129909	391.782716070959	1537.62037446677	377.416624378849	696.545043710521	458.943225854568	443.811273693974	346.169344748107	815.727886228799	421.044822727599	1045.54799130627	288.916546665616	682.282987103146	327.424568011976	934.400855163662
TCONS_00023175	510.973931642928	667.832925565678	229.042702283245	168.658523833136	377.763196118408	185.633179926073	310.65651569578	0	127.494200926271	0	237.343935864264	416.840176390089	288.482223191715	0	150.263438855733	0
TCONS_00023210	33.4401858739291	0	308.587942787439	0	6.27071703818282	0	35.3395707793557	0	19.7006111260909	0	33.115208422734	0	25.5760859913024	0	14.0008070625223	0
TCONS_00023267	71.2253958992404	0	132.015163835697	0	33.0375940068219	0	55.1614454152122	0	75.687644960762	0	57.9371159620162	0	67.7844733021021	0	186.141090122831	0
TCONS_00023308	8.74849307206832	0	60.9253000558484	0	46.0249463625275	0	55.6369751170677	0	13.7124304772918	0	46.2848453505579	0	69.4561406804422	0	68.4516142186323	0
TCONS_00023309	15.2214554329484	0	18.3461399990519	0	0	0	8.48637621772497	0	45.9575519046315	0	0	0	0	0	17.3465881620221	0
TCONS_00023405	34.2332337602673	0	0	0	32.6339933819567	0	10.6664834022598	0	21.4115725669948	0	23.7366392476608	0	28.1774340714259	0	245.743332295314	0
TCONS_00023425	817.076239749778	3261.14676269221	431.230612812879	1373.98538812339	1192.27516069163	3126.09482480258	959.571043266069	3362.03766378727	817.821887334457	2067.4331945081	779.691744298284	3062.67361531057	941.185067596936	3633.00379075263	637.79479342246	1479.83332836006
TCONS_00023432	4.66649145546747	0	1.93561682411664	0	0	0	0	38.3385190014134	0	0	3.03116118877692	0	0	0	0	0
TCONS_00023450	156.223090572648	285.823374969066	376.600075054846	1231.31069546891	134.493816475192	473.421785355611	165.734312584377	556.652329326854	124.268901200457	846.530827313638	134.878808509052	1424.77338979236	81.1280601794043	155.465707892372	156.004584205107	463.023257321471
TCONS_00023457	1732.20162826953	0	1346.97891645213	242.591027431223	4065.06047996982	0	25815.5564543194	0	1443.60780688666	0	2559.92387967885	0	912.29194802004	517.513966408168	3066.87678704551	920.349714484507
TCONS_00023462	4.9633284477637	0	39.0804532259713	58.1899616729879	3.6600661984461	42.2264486205463	30.6780231186208	40.6665144112366	0	0	16.1407558617834	190.699235934906	3.08800143886045	41.6390547684733	0	0
TCONS_00023463	113.586992017674	303.868827525168	102.991831454646	615.078842343708	21.9475096336398	560.964499922586	78.5144661019447	750.892811552935	53.8997643761019	197.297692425919	86.6023382573593	252.648769701551	25.3414430005566	329.802975702316	16.1308443763077	451.35144552522
TCONS_00023536	0	0	0	0	0	0	0	0	0	0	0	0	1.10532904644284	0	0	0
TCONS_00023538	0	0	0.719598515263897	0	6.23808320251573	0	0	0	1.40571262944744	0	3.30754781186876	0	1.08705914484875	0	0.941207257145424	0
TCONS_00023576	60.5664904989347	0	7.99290894695533	0	0	0	35.1710578396722	0	133.376808244963	0	84.3930949344676	0	81.7569598707175	0	151.825583517104	0
TCONS_00023608	123.905695870495	358.809978003154	150.610185116183	45.4080641089212	123.333646221306	397.168664027878	148.598179485878	190.123755354835	38.0233131959966	438.095064526146	133.261201266108	0	89.2237077920002	97.4065980307307	42.0024211875669	478.773841042137
TCONS_00023661	30.6584358985757	108.367299257164	43.0969009437187	0	0	0	17.1077246218153	114.719735098365	23.1272656192127	105.354583493297	135.753539073878	0	9.07132113977231	117.580452955179	174.750814076667	0
TCONS_00023675	241.421829723976	0	34.822609679729	0	178.088363884392	0	229.471612927283	0	83.9635039196052	0	330.820932143113	0	33.3802693300382	0	72.0346867186262	0
TCONS_00023692	421.021229093288	0	80.9948106624807	0	152.026652096432	0	209.418230824125	0	167.435993196406	0	263.602336369015	0	149.758768575578	0	179.401976428518	0
TCONS_00023700	379.101366456293	0	326.229098501659	0	415.539515730248	0	256.324674014519	0	530.213978455286	177.017092062341	169.651760073391	0	356.415133814279	0	208.159057944266	838.40076730438
TCONS_00023713	698.468398495779	1375.14365953918	531.025579840106	2937.12648821607	836.146586530379	4248.10804715245	1665.51977124641	1436.49059601431	562.980010831735	2209.10923035265	1204.13749247494	1721.01340153135	460.369547843444	3323.64552212623	762.549006880002	2550.13566721748
TCONS_00023743	68.6603136913176	0	132.172850366796	0	22.2345757525103	0	47.1660592953459	0	45.8349330361559	0	65.1735484915512	0	89.3921452123195	0	104.483878346539	0
TCONS_00023756	52.1747478394436	0	253.182042012965	0	40.0841976588664	0	0	0	29.9076129908622	0	8.79375151895567	0	0	0	14.7676744290141	0
TCONS_00023759	351.914552018639	0	0	0	302.792419637562	0	328.96036743975	0	0	0	64.9432532671993	0	154.446557986188	0	5.47999068533102	0
TCONS_00023760	0	0	0	0	304.053304192865	0	277.586628541068	0	241.277147499315	0	0	0	295.951852185071	0	571.911755160002	0
TCONS_00023773	473.985520173255	2741.69267120625	0	0	117.605523319882	1392.24884944555	247.631236971889	0	477.192580609756	234.042732458263	605.160241725206	0	293.133263116642	537.629350261488	402.125452846877	910.085591274644
TCONS_00023775	102.390221420661	0	87.0763322821895	0	125.019052010533	0	34.3957268650089	0	446.168666186736	0	70.8396000306452	0	100.647593455652	0	106.854000964076	0
TCONS_00023796	278.887560902071	0	99.5158083225023	0	192.900355464719	0	181.799693340277	0	93.4145345402459	0	84.5008766649072	0	100.777413458267	0	238.564313599045	0
TCONS_00023804	387.420841312767	0	806.174439624841	33.8445198327363	544.209111971594	0	613.39527301716	35.483717586511	446.934967802459	0	661.641864286227	0	451.412941854273	36.3297770114617	482.037852015205	0
TCONS_00023805	330.921259682585	83.2798815293718	204.03272914976	252.987785749704	217.332382704104	92.1488447115039	172.844471717107	176.575744284419	272.933025810008	162.954986618136	213.827010618817	0	433.423883150242	542.743541464927	314.980009568707	666.057199660191
TCONS_00023884	3943.68344562453	908.029340244041	3667.265038329	655.894259351085	3871.39333000483	575.671434377485	4215.89062163316	1097.24558440945	4744.0198072315	1756.16237376956	4259.38482933076	647.383067242706	3163.09574025238	281.236795053606	3718.08529305056	1625.89294911779
TCONS_00023912	51.8623241996864	0	37.5749121630066	428.447056511595	99.7294837752592	0	81.9541474740297	297.353553374963	129.55454677188	0	127.238820055043	0	104.728617518888	305.52029342169	265.818139722254	520.878774580593
TCONS_00023932	227.513049683161	0	109.214506739362	20.1698690233249	145.044411491881	0	181.386426833407	0	252.533956771502	0	111.081509571863	198.314151231793	131.76371002849	43.2979812532731	137.258821238401	245.796208888433
TCONS_00023933	0	0	0	0	0	0	127.799784427324	0	98.9569867623919	0	87.5187651172255	0	80.0642691901645	0	307.713390004566	0
TCONS_00023959	2732.3597858095	23.6250984162537	2592.2805011479	215.672943196635	2618.20697345038	0	2563.5070871809	150.787805971076	2798.15041719787	140.80363581271	1956.40520711836	0	2596.61673028245	128.63468559689	2003.19617399464	20.7962133921916
TCONS_00023963	178.577487450466	188.617677625983	11.4615298107284	0	175.227506633237	0	187.886145955745	0	165.980028038176	0	43.4148204912221	0	148.417645274901	0	248.330104214211	0
TCONS_00024023	420.123529244475	0	74.1308436571856	101.485071647446	165.480338122665	0	125.318235215143	0	177.835744326617	0	405.768820088956	0	265.597816063526	0	77.6670284785188	0
TCONS_00024068	295.115832964439	976.746546138747	299.098483818965	2178.06395558096	395.524997770763	2372.97824949708	414.224767124172	1815.6619623384	316.089102540651	481.995399257516	575.30423589244	2069.31373279366	297.225676512984	2231.23689148327	195.852799172718	690.586809740139
TCONS_00024073	171.505111709855	0	138.190198286697	0	88.4126629213294	0	134.45602319958	0	108.45285922949	0	96.901268934714	0	67.9930409122625	0	56.8466503622892	0
TCONS_00024098	118.104656472922	0	73.7806979718953	117.668737558002	420.20849905306	0	190.621197447506	0	104.494725680968	0	331.423520361953	0	41.8517770766767	0	241.962665644616	0
TCONS_00024144	0	0	14.3494743299671	0	0	0	0	0	0	0	0	0	0	0	46.7155641591089	0
TCONS_00024151	604.895806697296	0	490.231748746596	268.320378825444	502.300513520081	0	714.264407827018	186.779870210404	1280.27277724569	169.283335613016	555.334898081963	0	461.651914271978	0	1724.60975823249	0
TCONS_00024152	12.1404655751999	0	11.1553787640312	0	14.1460260674127	0	12.2755855702898	0	23.7212550427386	0	14.0575466916337	0	9.17934296447743	0	15.9851111690684	0
TCONS_00024153	0	0	13.712439728411	0	4.77265906275171	0	5.51897478500072	0	0	0	9.83833174017243	0	1.37972891461572	0	5.99526299881832	0
TCONS_00024175	0	0	0	0	0	0	13.924248357238	0	101.052546482066	0	66.0321221842541	0	13.3118905400514	0	627.284714113356	278.830323522641
TCONS_00024176	0	363.48198292507	0	0	0	0	0	191.593784391084	59.8152259817245	0	0	0	79.1466271364088	196.57507251163	151.658742216536	1148.58657397463
TCONS_00024177	203.389623671569	0	372.606238642454	0	239.223175367094	131.146990596236	325.808804545976	0	152.025954884524	0	430.392914532179	295.114352384834	308.572021257228	0	77.6670284785186	0
TCONS_00024178	98.1580922686066	0	188.563557239764	0	141.078230649158	0	146.611296506914	0	119.758755751484	0	60.3000104156962	0	93.0280433466029	0	60.7777407602241	0
TCONS_00024279	303.485460478488	0	430.412121987807	0	322.074700641986	0	236.712222073047	0	168.420910803443	0	297.144549829144	0	386.044825661491	0	654.557962553067	139.415161761321
TCONS_00024280	111.038565914713	0	97.7523576960974	0	129.856098665703	0	75.0452222509285	0	49.7075604801828	0	279.882345298742	0	39.7441336267721	0	293.481032253159	0
TCONS_00024331	195.274719367255	921.577368472689	70.0019170258317	381.754024005541	148.823843414625	648.932394964728	223.83430451722	444.076393929155	327.774606730713	245.868628457917	161.48860006986	835.684392089746	179.994108931272	272.994807638759	504.835685110371	223.369547493504
TCONS_00024440	641.556158618343	0	539.965404416539	655.894259351085	319.645781330959	0	452.904499198585	0	212.085591382114	0	125.310959145119	0	88.3909531859411	0	758.29371108268	0
TCONS_00024442	50.3546984962071	0	119.500540321693	121.545264258608	42.0523497927912	0	39.2930844053568	0	85.0937818569846	0	32.942089334639	0	35.0140219486563	0	69.8485859373799	0
TCONS_00024457	0	0	0	0	0	0	110.322890830425	0	0	0	86.1512844122689	0	0	0	0	0
TCONS_00024461	40.9503931032985	139.020997453413	0	0	65.4392938157872	0	71.5112367155661	0	0	0	157.125658617195	0	35.4888730671607	0	0	0
TCONS_00024462	428.762779274636	0	0	0	233.740977598265	0	153.664026513806	0	27.9605027701029	0	668.325115440632	0	516.51217562923	0	133.284519211017	0
TCONS_00024505	748.296678416227	188.553976958091	437.271743366882	286.884562983127	823.031611261494	51.9798014808212	939.857138053235	0	726.515952086381	0	645.362451105192	117.447536185586	638.160931665418	0	373.233975322303	124.481198670956
TCONS_00024523	246.178525981457	2573.64010036682	2665.88633951937	11980.0354774292	206.941989905502	1846.72416702797	231.633525835077	1914.29326207058	1617.45050731022	3434.23919518393	156.908229452392	3100.15267717426	294.960388693664	1353.47364343437	489.48586529945	2310.27142129109
TCONS_00024537	0	0	196.351056151468	0	27.3381260348848	0	20.6855420307046	0	44.184498204607	0	47.3277442264824	0	17.5937406819151	0	57.7747589396329	0
TCONS_00024573	130.755694441625	0	113.095715875678	0	212.544303820513	0	200.722911984926	0	153.560242203139	0	228.040032004115	0	111.643625539735	0	65.6275019189827	0
TCONS_00024584	0	0	137.339026775511	0	90.3346773326628	0	33.6140057998949	0	0	0	19.621644848346	0	0	0	0	0
TCONS_00024636	358.077855973028	149.760816999171	272.917296797489	0	198.736290131858	499.03984733373	225.058697294066	316.333567420172	97.3862409407667	0	157.533777211006	0	153.812563548622	162.205870068232	208.542407958896	0
TCONS_00024656	50.0058206775268	0	102.037135493047	0	37.8221646599133	0	155.1930218025	0	241.189728242974	0	113.067065670143	0	133.557758934802	0	56.1031151019027	0
TCONS_00024679	2056.98943357007	0	1703.16190645404	439.978757825572	2788.48885555824	0	11473.5806463642	0	1976.4319570031	394.038046737641	5000.7815323959	0	1158.34918489641	0	2402.029371672	0
TCONS_00024704	109.633014447438	1766.79849928136	68.7691788643703	885.457250123962	0	0	253.093690728621	458.878940393461	107.637424197689	0	262.556295351676	1107.14874875584	0	0	873.754070383338	1249.04604108612
TCONS_00024710	0	0	0	0	28.3752324853736	0	26.9332879022633	0	18.9612945937651	0	0	0	29.6613936865575	97.157794459771	34.8984613910504	0
TCONS_00024711	223.670224597213	5306.08750331855	246.676184407142	2913.58683845417	199.839614435157	5276.11817867604	216.823571269873	4765.28130408594	457.494884206425	6763.6581095558	217.205662518206	3140.01670937463	253.482827962383	2832.04369550452	730.208758820357	12400.6597150968
TCONS_00024713	302.567970003411	3898.80115763203	315.629262169256	3942.66679090447	299.667919997774	2451.19384675366	282.493462883966	3435.23051496028	223.684022160824	879.663315149436	117.869690787332	1621.47717868159	286.126093480388	1127.03041573334	239.727444714874	3141.61200067858
TCONS_00024714	355.931841425247	2754.81081795842	0	689.966688408283	0	2077.08476998363	0	3335.69691286015	112.72265683695	410.263142779779	0	4604.56565707727	47.2173895224046	981.607136283877	196.59466583625	0
TCONS_00024717	128.430148527861	60.2664427647785	230.681422772888	183.198051749785	42.0748786419247	0	97.3054405849469	0	189.52926855639	593.067468304103	63.4972998355303	0	49.1935402860315	0	0	0
TCONS_00024741	188.282785681471	0	22.0894938170402	0	0	0	339.678374398939	0	37.2806703601372	0	0	0	60.7080722430915	0	83.5092385853098	0
TCONS_00024794	112.480625212307	0	105.137494609951	1793.33113949157	0	0	0	0	0	0	0	0	0	0	0	422.091420780826
TCONS_00024824	131.227396081025	0	0	0	2077.69757865124	0	6453.88911357984	0	0	0	760.507889984167	0	753.331987380183	0	0	0
TCONS_00024825	4.05857926023788	0	0	0	0	0	4.15308179767042	0	0	0	0	0	0	0	0	0
TCONS_00024826	6.08216863858681	0	0	0	4.44268904914733	0	10.8105345286094	0	0	0	0	0	5.73074125946198	0	0	0
TCONS_00024834	55.6083989813653	99.4138756718141	39.2513313210483	402.480568238165	0	550.516737030045	30.6780231186208	210.59033525139	95.156570727204	0	188.180279944888	1239.81707242986	16.5650212117581	215.814334927661	457.625041545253	1240.00808130981
TCONS_00024869	149.327726574959	0	0	0	130.633680094838	68.6792998117911	144.58814714741	0	221.646827059177	0	82.1303207902465	0	126.94013267742	0	138.908890482925	0
TCONS_00024948	49.0708676563605	1615.47547966698	153.463851781543	3754.01230467303	20.0420988294332	1616.04959907605	14.7855420700569	2387.01246975314	17.5869501453227	154.988298383472	17.4483613999532	4033.00124256769	41.7463569832847	874.420150137938	28.7699510979879	2326.01448031239
TCONS_00024961	270.656504417114	1520.34066224175	1007.56126611861	2982.59284252282	244.15340209957	541.593632765289	134.246263412997	937.695157804716	189.443406465247	1790.80858298738	244.677557565679	1466.8553042588	294.530373548256	960.267850712491	279.01835818458	866.901643246739
TCONS_00024966	166.878769582807	1283.73569889256	173.560308562459	1711.88401690633	91.4709625821298	1164.42631044537	225.956730453561	1111.37125430841	137.411476091815	905.775769773538	160.148445712434	1455.79860598549	107.937442833632	1392.37950695842	143.267367815891	2293.81879436259
TCONS_00024972	222.856349835846	74.7200650124341	157.030755366034	454.080641089212	69.0010265972736	495.820235415447	119.365750734558	475.512078957829	283.48074095629	0	114.587527433433	0	116.756681766747	81.1894909946646	164.855286050639	132.61810620416
TCONS_00024981	34.4146018861496	0	32.6257869036846	0	43.710327741611	0	18.6259426077341	0	194.652103338961	0	46.075338738595	0	48.3993016506249	0	45.2437039184796	0
TCONS_00025020	1309.94749173845	0	283.604320535247	19.1917041479049	1007.98612910462	104.276983024958	1002.88731622144	40.2590784423181	771.661037148693	0	293.198885657204	0	833.049658002426	41.2104837822322	161.882134881063	0
TCONS_00025024	30.3681912389468	0	52.677285668303	0	49.5404769476092	0	25.235148049188	0	9.67282257992749	0	7.939067246055	0	11.274356273717	0	16.8389435405782	0
TCONS_00025027	57.1809516374184	0	38.0488888714568	0	67.0826124048831	0	58.4062363219894	0	30.773382240526	0	44.4054942473977	0	62.018695564402	0	27.297523694219	0
TCONS_00025036	125.333950149242	201.023160984004	174.073042118035	169.871894508195	171.553011081296	406.625060790447	146.22611791839	71.2394713404318	212.162882049527	232.371794339808	134.54842181723	83.4881621300035	191.520925177058	182.345525076704	138.281846813573	206.767756801418
TCONS_00025048	127.367766784524	0	365.695633425916	2809.38277659727	0	442.951795327921	20.4885368685074	418.807821654876	21.9567138317373	189.010119979844	0	496.635295870478	0	429.799734813563	0	540.028729528411
TCONS_00025049	269.19015894123	38.9227778703923	70.131330115221	0	329.193642331754	0	379.677269574897	0	488.44901890552	0	317.791481405488	0	284.700514521038	0	238.488187390098	17.1197918918097
TCONS_00025053	61.0790418994897	94.9073536558662	62.6074093560959	64.1635688495626	38.8634079459944	244.307427532134	22.919380225788	67.2745595870955	29.5373674380179	31.3600423887421	50.1243836580474	0	53.4376444295476	0	103.254286909239	167.298194113585
TCONS_00025103	242.508227957734	424.246448155705	144.738019053892	107.003897295947	179.800751998665	0	183.089052867513	0	47.091373086489	0	129.429159680404	0	56.3717813685852	0	230.671074581201	384.926138447923
TCONS_00025104	245.122871924933	0	246.638333220336	0	292.176221997831	0	1173.43438428725	0	89.4736088643291	0	159.816875431455	0	73.6591276549509	0	233.001085435556	0
TCONS_00025145	120.291779740939	158.971618955839	131.852017357527	803.135827776839	39.2018411066271	1236.70104695577	0	167.806745696931	17.2895862539767	1068.3000873259	153.632011831167	1587.4187539239	82.046058031505	172.11437344344	295.772273377524	142.99826171313
TCONS_00025216	113.363980907692	0	322.545706178021	0	120.863294048964	0	98.0647918492662	0	78.7542767509989	0	53.0890996103115	0	82.0460580315053	0	51.0773692023816	0
TCONS_00025217	46.2331395445604	0	0	0	71.9203007994659	120.646996058704	34.4207419390925	0	34.859847609479	0	115.524769954738	0	27.3486860105017	0	17.5727075607821	0
TCONS_00025218	26.8558391979772	0	0	0	24.9723266664812	0	35.037400182301	0	15.9774301543445	0	39.6034635446663	0	12.4237659088186	0	7.45971854556522	0
TCONS_00025220	46.1182542137787	0	0	0	104.232319999226	0	63.7784557024233	0	7.20834713912018	0	85.5782160015442	0	61.8197154784687	0	5.16222317294313	0
TCONS_00025221	26.1925649435917	0	0	0	170.589906457681	0	175.804864742676	0	75.2741642453249	0	207.845611817662	0	69.3220554667735	0	9.75857700117892	0
TCONS_00025224	42.5602365668188	143.597820414842	8.3980794465706	145.15692624983	0	0	62.3564165563269	0	15.526873555632	138.382409270957	29.8036875804606	0	36.7479018234236	311.143366306751	49.4059893201049	128.848960027831
TCONS_00025225	12.5340204650472	0	2.58677535827654	0	9.30312348649807	0	22.8167796944741	0	14.9538064954311	0	12.2981759161009	0	7.74815508291911	0	27.8158996614297	0
TCONS_00025226	0	0	5.57303743090464	0	5.03074474249695	0	3.5296084843204	0	0	0	4.43222041992381	0	0	0	3.75658597139332	0
TCONS_00025261	0	0	0	0	0	0	97.7861986906038	0	0	0	0	0	0	0	0	0
TCONS_00025266	104.506885566789	0	10.5645405211931	0	20.0743727405917	0	71.5905614373805	0	0	0	17.6155980906876	0	93.7669234645772	0	51.7678743894828	0
TCONS_00025272	17.8210044060651	0	2.45438820189336	0	13.2057049490545	0	21.5746054417664	0	71.0108006859757	0	162.965976425179	0	3.6780523129969	0	0	0
TCONS_00025273	0	0	0	0	0	0	0	0	0	0	51.8528106807386	0	0	0	0	0
TCONS_00025274	0	0	0	0	72.9016694263591	0	0	0	26.8085719443684	0	156.638698931398	0	0	0	0	0
TCONS_00025332	129.698957191562	0	0	0	189.557381952081	0	135.703296142062	0	0	0	19.5520645474653	0	17.1300296871979	0	0	0
TCONS_00025431	67.1395979949429	0	116.819438455501	0	71.6447440914222	0	64.2178021251726	0	117.342437854858	0	59.9313282867958	0	159.665739136455	0	136.103999425097	0
TCONS_00025432	7.09337276113648	0	35.5586973640159	18.9200267120505	3.44274660919841	0	2.38966550535215	19.8447379454727	3.85143325754444	0	15.2059630512554	0	16.3929809321108	0	27.2357645908384	0
TCONS_00025433	131.00684583551	0	158.213335940376	0	56.3570771786051	0	104.941286399672	0	55.1455216421135	0	128.454961704315	516.559743104507	60.5180626273073	0	99.3320416856846	0
TCONS_00025464	0	0	271.09833320913	0	0	0	0	0	96.7282257992747	0	0	0	0	0	0	0
TCONS_00025466	0	0	273.06068089794	1864.12052657677	0	216.484891519421	0	0	0	0	22.690050215577	0	17.0507239942017	210.1506990663	55.5090821184708	703.485701301379
TCONS_00025475	0	0	10.4037102183016	0	0	0	0	0	6.63997097323408	0	0	0	5.17269154880275	0	0	0
TCONS_00025477	26.1267213916972	0	311.653945375198	0	70.2603045920708	0	78.7496175811186	0	139.763517333402	0	132.116985680157	0	70.3251925984327	0	125.721980660173	0
TCONS_00025549	190.584531227698	0	33.4382245854278	0	67.9356156507217	0	198.390443452983	0	139.138225447769	0	163.038989855477	0	121.952198104224	0	49.1486664590627	0
TCONS_00025665	532.985116390623	2671.33170226271	232.150731198194	167.859194336296	1133.28958835522	2624.2192947598	2088.02294851113	3141.05866241157	1672.76747007225	10753.5933900427	948.590486431865	7521.1595288077	2349.47217520103	5382.63347136798	3954.36127853488	2163.75147521484
TCONS_00025668	4223.13620115298	495.833326618923	1504.98185369913	313.436194734146	3835.74937597152	274.962921250069	4159.85269880027	0	2860.49455848785	240.085143795395	2442.30218360687	0	4792.02847527949	0	2199.80436543569	887.003710336518
TCONS_00025692	143.870567132021	0	33.336278778765	0	72.1979853585374	0	18.0024800936676	0	40.3261335726554	0	0	0	48.0385615140986	0	51.2855650007612	165.86248242065
TCONS_00025695	181.066372292982	0	150.897975278826	96.2453532743438	279.853143246902	0	650.169569960636	401.829126182382	125.945255879408	0	529.31349142898	0	216.971750645249	0	270.130075194848	0
TCONS_00025724	0	0	145.790659192466	0	32.7196469078935	0	23.8370789051887	0	0	0	57.1366031335255	0	0	0	23.709909447588	0
TCONS_00025727	0	0	156.675482163849	0	0	0	24.3772959908587	0	0	136.220184126099	14.5864608528709	0	0	0	0	0
TCONS_00025760	423.403244533703	905.809968068139	246.238027546617	647.00470839936	479.164054034561	590.820682650577	348.858871004316	1006.34663443557	437.188412175406	1384.30879466849	324.74505688526	307.83179496104	309.501455056196	1254.46848394347	338.078570539272	1090.31928764643
TCONS_00025773	184.618338508801	120.532885529557	19.7726933805333	0	234.417181005009	332.981527250409	262.301622446379	0	44.223495996491	0	15.8743249588826	0	172.17739100111	524.200193364346	22.3826944026092	0
TCONS_00025804	95.1759136411827	0	0	0	0	0	0	0	98.7294994365012	0	0	0	40.921737586084	0	0	0
TCONS_00025847	188.498458975493	0	64.7958485299846	0	157.514978886917	0	180.379967005109	0	84.9371907234197	0	158.287527341202	0	66.2691170287185	0	33.383999858986	0
TCONS_00025849	116.646574294244	0	5.86918917844064	0	67.7510079994969	0	97.0509641139827	0	143.599619164973	0	59.39334508853	0	103.907860328301	0	49.7533073469598	92.4520483583381
TCONS_00025858	156.054200745002	0	131.738547463071	0	173.141464887604	0	376.476864958824	0	311.21255257158	0	208.625813063224	0	124.611306183188	0	287.407430258073	0
TCONS_00025861	2071.84900636159	0	1434.64212503224	105.41157739571	3189.70473342233	0	3232.51786345104	0	1552.03412140066	0	2073.95385594306	0	3455.08115505248	0	3713.0749060551	757.935058987242
TCONS_00025871	0	0	0	0	46.8653589169453	0	0	0	0	0	39.9542188578639	0	0	0	346.006611871802	0
TCONS_00025872	0	0	6.29855958492795	0	48.6084016601069	0	23.5114357507462	0	16.2402466458227	0	6.59531363921675	0	9.45425198081234	0	159.703980323035	0
TCONS_00025885	92.3840868410413	168.368011391106	14.0724574510102	0	26.411409898109	0	18.7613055627321	0	151.348393103841	329.373007190377	7.73307461765108	0	41.7463569832846	0	0	0
TCONS_00025902	58.9184227302562	536.834928627796	62.3037005096006	0	31.2435726112968	2085.13548614636	68.1149246815813	283.734306655498	375.969911995566	648.185262756156	95.5340975660803	669.8356591702	193.639974763016	290.91607289484	181.471999233462	1202.42153267622
TCONS_00025908	129.268778229069	0	191.299898111661	0	63.820062142871	0	94.5624778546497	355.686068630337	73.6029687315821	0	129.516024888243	0	43.7290335682428	0	106.541625356419	0
TCONS_00025909	444.154263658852	0	458.08540456649	0	109.352504139539	0	366.178105735026	0	0	0	463.3346388559	0	165.73303722364	0	648.312180467635	0
TCONS_00025910	137.330995898747	0	116.123084146106	0	62.0551267959994	0	48.671863601658	0	50.1052209640244	0	84.9191978365161	0	50.2221324920122	0	46.1068923133877	0
TCONS_00025912	85.4704750790888	0	66.0682745585191	0	0	0	35.558617705674	0	0	0	103.252475700098	0	15.8748119946015	0	118.379583729355	0
TCONS_00025913	153.594233048529	0	346.287794147171	0	121.715068841851	0	148.987996326082	0	140.613342275092	0	186.044491491525	0	114.766346204598	0	162.041663962001	0
TCONS_00025917	54.4717493166518	0	215.550705795312	295.152416707987	266.371484442467	0	88.7132524203413	0	100.815333931639	0	45.1941164129935	0	27.213963419317	0	422.531819110748	0
TCONS_00025977	684.793565392697	4811.29243070113	653.637088261421	3167.28498270034	489.535277085013	2793.6271995432	435.017275691531	2950.35417948226	554.192541156772	2398.23998551267	358.752366382926	1854.43478187767	595.930260182184	3668.84369377025	307.792109214084	1709.83308346388
