Human_Hs1_ACC.bam.out	Human_Hs2_ACC.bam.out	Human_Hs5_ACC.bam.out	Human_Hs6_ACC.bam.out	Human_Hs8_ACC.bam.out	Human_Hs1_CB.bam.out	Human_Hs2_CB.bam.out	Human_Hs3_CB.bam.out	Human_Hs6_CB.bam.out	Human_Hs8_CB.bam.out	Human_Hs1_DPFC.bam.out	Human_Hs2_DPFC.bam.out	Human_Hs3_DPFC.bam.out	Human_Hs5_DPFC.bam.out	Human_Hs6_DPFC.bam.out	Human_Hs8_DPFC.bam.out	Human_Hs2_VPFC.bam.out	Human_Hs5_VPFC.bam.out	Human_Hs6_VPFC.bam.out	Human_Hs8_VPFC.bam.out	Human_Hs4_HIP.bam.out	Human_Hs6_HIP.bam.out	Human_Hs7_HIP.bam.out	Human_Hs9_HIP.bam.out	Human_Hs1_V1C.bam.out	Human_Hs2_V1C.bam.out	Human_Hs5_V1C.bam.out	Human_Hs6_V1C.bam.out	Human_Hs8_V1C.bam.out	Human_Hs1_PMC.bam.out	Human_Hs2_PMC.bam.out	Human_Hs3_PMC.bam.out	Human_Hs5_PMC.bam.out	Human_Hs6_PMC.bam.out	Human_Hs8_PMC.bam.out	Human_Hs1_STR.bam.out	Human_Hs2_STR.bam.out	Human_Hs5_STR.bam.out	Human_Hs6_STR.bam.out	Human_Hs8_STR.bam.out
TCONS_00024651	196.941517920841	323.828282410905	124.737250828807	102.378163112956	322.393504931493	293.127545052031	303.678303450544	106.846897663211	230.813162132842	296.546260197473	343.02819763462	353.527127965118	39.4310571624149	193.336672406387	253.856235453634	373.598111702947	298.013770728687	166.542237892061	167.955054655612	366.041475614433	118.858150968317	136.640469955767	225.355481672493	304.247229085647	47.3939393036652	106.009749738617	99.4137882843152	177.630273598581	380.370450389042	310.635088338127	4865.91150773188	29.3070795304752	311.475888907542	177.655647697785	419.239614753038	121.670822024429	200.190038178909	342.294735003803	79.778921412673	124.902554539832
TCONS_00024654	121.194780258979	198.106713945494	116.36797767155	123.03410433673	264.326382092049	211.808904228057	122.425450048986	86.4033117508638	139.319942525698	189.800561825767	245.218460963267	159.928005554682	18.7527745315944	114.770949290878	254.635892196427	195.51984979726	138.632128067768	101.872913133374	234.247868733936	260.625945947619	168.314412163493	124.218609050697	117.311114517422	163.392030434885	75.2548248137589	54.9102225183187	47.3398991830073	173.392688640184	284.009936290485	212.314670873764	162.875699003577	33.5693412619701	123.700678645257	304.12797682093	163.239312522532	80.7814474096621	72.1241736097191	117.622936009269	89.4634904343669	106.760284048013
TCONS_00024657	300.265678961076	479.794557204727	296.312212495139	96.2211547019669	454.377286611399	999.2147951134	1123.01992299066	290.340694312961	726.842334298703	1734.80895207402	538.437979863696	639.237692988214	63.3158193862434	423.438264555807	440.841683342965	546.665173916786	482.08854670129	358.651346442806	226.609600411472	445.035228710557	253.578949904211	182.187293274356	253.574394812249	214.648173144932	88.0709086947112	298.018490867448	278.005584231979	275.242852954394	839.724928727721	1088.87864654133	1520.0644710011	44.1842977514831	416.355249131909	168.890226599567	520.238724871801	266.406901031864	652.555972070172	815.054266545938	156.898172942138	332.349405992945
TCONS_00024673	269.578652668164	522.591848856217	222.299216209578	162.948433723548	215.693133551451	593.239220940667	564.463379091504	161.86664854545	528.011654531048	658.960444428211	410.566716789192	466.896893524865	0.598573922769107	394.048168815612	358.976131837814	511.998331434564	374.928477171134	338.091981356685	253.430949212336	473.830946958296	160.137177393879	70.9479363231866	156.24894210662	237.465690165532	91.7604865943706	266.231381907	208.168057910311	407.300048545278	647.979723418495	56.9367891493635	167.698796488026	1.23010719842987	411.797615540588	246.741439586378	350.899479208629	37.1426522621531	202.99972292528	172.616525506098	118.830692750269	205.817384654392
TCONS_00024829	108.451267721739	75.3485719443131	97.7860393875713	64.9825536229718	99.5828628229781	296.350336651803	209.920969422992	50.7196398846301	275.796049683411	448.783235662991	105.906952739228	67.1547438031338	13.3641005740223	97.2555770657316	113.778339691071	112.768402474056	64.2205439144779	111.763036422986	122.326087317288	85.124188041952	64.5267863595535	67.0353900028293	34.5612508484844	84.5707237702928	27.0712687715293	48.073640876577	75.7095033171574	85.9551798640881	110.039667422095	128.03222422836	32.5304784482434	10.7037948280399	108.21803164243	94.1469185388918	101.690561316585	69.1193370441827	69.8211665390215	117.891777839681	70.0780765614265	109.576208971298
TCONS_00024846	0	4.95531775117809	0	0	0	0	5.64625731538273	0	2.10755298093136	0	0	0	0	0	0	0	0	0	2.58881077152386	0	2.74529917275214	0	0	0	0.82686470460007	0	0	0	0	0	0	0	0	0	2.00088007509575	0	0	13.7248613552249	0	0
TCONS_00024847	11.6649975999267	25.2494244191708	0	6.34425195837145	0	31.8616896795686	5.76195930955041	0	17.0520195729901	12.9942023247719	13.4963837755571	9.80147989506477	1.75737302116613	8.48297535134933	2.96119266985893	10.0696617183744	0	9.14648446089118	26.1789853300165	0	27.8497112611561	16.433375005816	0	12.3190392167785	7.52284750851829	13.5675608087221	16.6988446166263	17.6019003937022	5.78510190705768	15.3669212023005	0	0	3.9481099436335	27.434750424155	6.10907001651575	6.69459508919851	8.89733503017376	21.0968784692938	6.59304703108134	5.62061495429243
TCONS_00024848	0	0	0	0.540568284842511	1.0816469824114	0	0	0	0	0	0	0	1.49856749310841	0	0	1.32064043309374	0	0	0	0	16.7231599517917	1.38643092401567	1.50084056602035	0	6.02165148103369	17.6701525010358	23.9154916129772	18.418091521077	7.66489572572377	0	0.315405056407835	0	0	0	0.714688962728661	0.287308052435076	0	0	0.0825995428384908	0
TCONS_00024856	2.99871403597088	4.3955808623407	0	3.40864414430045	11.5619292309111	0	0	0	0	0	3.034947124787	0	0	0	5.29981653042135	19.0807070288825	4.07581182814776	0	7.22085649082068	15.1716555242235	0	0	0	3.62397438806837	0	2.01000900869957	0	4.60912411655218	5.0380192104509	0	0	0	6.92168642016758	0	19.6784373740725	0	2.5723587672271	0	0	0
TCONS_00024868	0	0	0	0	0	0	4.96790837996572	0	0	0	3.034947124787	0	0	0	0	0	0	0	2.40695216360689	0	0	1.68000577814467	0	3.62397438806837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57409628833436
TCONS_00024898	1.87540154339658	2.47765887558904	1.92323542726437	0	0	1.20557744733503	2.72464742544632	0	0	0	0	0	0	0	0	2.25620991885383	0	0	0	0	0	0	1.38416448174919	0	0.524849826175695	0	1.82825952707822	0	0	0	2.29557965866755	0.670855454582306	0	0	1.03655700641242	0	0	0	0.408492284583081	0
TCONS_00024919	0	0	3.29272195441855	0	0	1.90052184053567	4.91579745290315	3.29004961605383	11.6746192097235	9.17237811160373	0	4.04666908530682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCONS_00024924	18.0605609470632	60.2699926916605	24.3730023001024	7.72417526277257	86.3087875044327	38.1881834576698	44.4308194163075	11.7113692754944	26.4186218736468	66.8923333683785	51.5719482226579	68.6103592654533	6.78383779138321	41.9604316486387	31.4745224645646	39.6766090357796	62.0452598502494	33.9576377111248	14.4716130085185	29.9542942401337	61.8825694261651	37.9556860988241	50.4756883287199	58.6907071628633	6.41385631045405	22.0904316885652	20.8103025714775	39.4789490716802	79.0380156652556	53.0659876735965	49.1683587933933	5.27505429236594	71.2235716092034	37.399051778208	44.1732755040369	19.8713720900773	49.9740183412842	81.4763901648701	7.05158215559502	24.8829307872322
TCONS_00024930	0.424490451234597	2.05765138345964	0	3.57820385977565	0	0	0	0.465890237601784	0	3.0568885230046	2.57296318517995	1.59484423476524	0.912359963266287	0	0.725011774626226	0.324266175932093	0	8.77301998772933	1.58606514252653	2.71048138135781	0	3.33948195411242	1.22397927466249	0	0.258708848910609	0	0	0.741205565575024	0	11.8181332993727	4.77464613627292	0.629666728718747	3.36241799965098	0	0.879406709881285	2.09821941323797	2.95650303973717	5.79332443012144	1.79185265936751	3.29711712294588
TCONS_00024932	317.396446323588	483.578157735582	471.37914294834	133.540574516282	690.559381483022	435.550027020151	451.282343947996	188.783973743709	441.876853357773	808.272281315562	461.142175715887	803.967266661495	91.9758599870454	684.530963366029	398.496034921501	404.86433543877	834.885020618192	351.878647845304	219.67908546931	559.003777610289	624.304231595156	261.915759045647	338.969547441431	616.095077469681	113.177681719063	260.967878820829	257.905285267249	307.191771212925	412.530051150799	866.921488132371	1097.35361538392	70.7376655333881	615.739264234406	292.565046025178	509.212924525819	223.702469749833	435.703824388061	906.716904424967	113.645599689388	404.433853270499
TCONS_00024941	28.6844203276888	76.33095228257	133.703326903419	31.0168478623818	1824.48774645132	90.6344479331151	40.7512484501536	218.075455384102	64.5832477839297	332.93757631174	24.2296190209332	188.757532172699	351.606580863273	316.052841891502	30.4504945343014	549.246102120978	90.9761454974214	245.058344035121	92.7848108378019	2386.60379936574	36.1350003613499	86.0476428875966	143.800721021356	51.47206403588	30.432368957972	99.3198140755	103.472930454054	26.7386454960232	542.694145777997	48.315591116221	11689.0916219352	180.312856329196	370.937627803601	12.1741705007188	610.143367899511	83.3058676412139	106.588879388323	310.739439120639	11.7002129879472	104.835921561254
TCONS_00024947	6.38594759120077	14.2265574146726	25.9402241774925	5.07763349350748	0	62.0679321373518	184.108318890872	11.8198078798971	38.6481212849365	37.6777498371003	4.31340470482548	7.9288394273085	0	17.5357027785356	15.3611869748932	7.72396188436446	0	17.941181057902	25.2566904538913	0	14.2755556983111	2.19797002609813	19.9587588174802	22.1780552412663	0	5.97892510214872	13.0290590012729	21.4023107059788	0	23.4997394270559	17.9595349766343	2.81463014067655	5.44092763376359	0	5.57526778206289	8.4735783996149	0	0	3.9791823361976	0
TCONS_00024949	5.52319962117743	9.02093072430376	6.95130190377252	8.36044788089762	0	35.4349632884921	76.6258664578126	12.1807180441688	115.335666367474	63.0996356298256	8.93783289880345	10.3474509237023	3.52456376870748	15.493082454882	9.63839182738392	14.4094078851169	7.57096005338133	11.7936705823068	16.8293477121535	20.9076953085496	18.3893131609924	9.15295014057765	9.86010395763965	7.6634362855968	1.20460038597938	7.19911389850562	4.33445355334914	17.7595788979363	41.4008653484673	12.2588094562985	4.50460467446731	0	4.80714925005045	0	11.235376595592	1.79514327577027	5.2397700524118	7.47643763297777	8.93617984872974	5.94219242680172
TCONS_00024965	6.43290308819491	7.19059695415516	0	1.9142139529569	76.4766715608867	0	25.4081579192223	4.76320616055555	0	27.6332403868567	21.7261897493977	72.5390516200867	4.49036949892269	35.4238819948307	0	1.94854492991921	42.2538290441007	0	6.34858227349173	24.4652874422034	28.7641793921194	6.62945676335257	23.4745293408846	123.113995025355	8.05596268628729	18.0900810782961	8.75525080298014	0	16.4484519087153	71.0119398686673	327.120101360126	8.4975024247092	21.9824412942007	0	25.3346727155505	15.359852676485	51.2727781399844	34.3674955709463	0.800197215005213	34.4201924434336
TCONS_00024968	111.876575446868	270.727161891096	95.7854861709274	27.6441825504643	258.397478784791	255.309800819297	429.174990256616	67.6202962431323	214.479664067755	420.81505225364	202.298680656315	325.082416519648	28.3903611569388	181.03683088658	129.149282448432	249.114859182002	250.483663754415	150.150598615537	83.8966453734584	256.254155886563	181.764342902915	58.5602014096145	126.569517103729	162.102327418387	35.297200509968	87.9393176497342	80.1815333672927	96.3788490640241	300.292460833455	231.299465731276	302.586093758117	11.3071604844921	168.514768128735	75.0783962356958	289.793098430508	76.9728928171472	204.398237179667	257.214068360882	30.1727255657959	140.967676562861
TCONS_00024969	133.515032770246	209.754974565111	166.102088148186	28.7227327468558	333.78290510571	243.259268769394	344.306466497217	82.690801686082	365.25541925478	314.723509438429	222.717487998453	387.850491179061	22.3987070271706	259.858484939334	86.0226470594019	254.708900032041	327.208606884197	159.94696233998	92.3327956454125	224.11846050172	288.689881429408	101.622058057555	176.527892252912	387.411901476407	25.2827165030928	102.759525777365	82.9270925112458	80.3435949518094	273.940762323982	383.289662132112	243.139449883672	29.686283886692	262.470349052755	74.6569340810629	287.126290776239	89.3347771353911	204.550394676328	349.042831208164	51.6438617146132	206.358965272125
TCONS_00024972	6.79825022964535	3.27376771896494	6.34843267265178	7.48245246689683	0	17.3757354182763	7.50223090464407	13.365755975414	20.8968048308841	7.38532387507856	8.48036665732662	6.69909535127258	0.862470149827258	2.47867528726136	12.2084079993631	4.78804757648561	2.67576898521828	4.08901658251606	11.2164610120805	1.64769742646716	7.27744600480329	4.07746760478084	7.70459178149705	9.25507305260536	10.1431651800246	1.71538455518404	2.27648613765333	17.6077774889923	3.76338254801879	16.7194207738728	1.69995598331172	0.301431673849481	4.61445761344507	5.20646115633812	6.85313716138445	4.30246015565289	4.55586432267933	4.61708499544673	6.35571924177315	6.3870624480596
TCONS_00024973	14.0933985872721	9.37397659610508	12.673873183045	6.92531596076815	31.333651547454	41.3113431653279	11.5952005899406	14.8850192517361	73.9993302224101	133.686750142466	40.5299543473881	23.1950697192398	9.88502078172982	16.3992913322696	25.088970786971	40.1887391795838	11.0979936525469	7.04078760931328	15.9175384756377	30.5262857884377	19.7753733320821	14.6525099697248	29.8557687453863	24.7952398759692	4.20898556805708	12.9140174171652	7.29050979186545	18.6521747177632	53.8441486900566	30.1641697001598	33.8241417819028	7.17617496992869	30.5299508702107	23.671998195842	37.0301763897928	10.2461762339461	14.6474985461066	7.65368076651821	6.62096455272707	11.4145851048294
TCONS_00024974	0	1.26488512386668	0	0	0	7.31059628230593	12.3086212488061	1.12968075312291	9.19471643641626	11.9182492660329	2.07865751883028	0	0	6.6440645777298	2.6427848558956	1.98096064964061	0.948644153616266	1.33437871764582	0	0	0	0	0	2.23427947416657	0	0	0.987227291800547	0	2.90636447288666	0	0	0.758060963971509	0	3.21961533903306	1.61609544526965	0	0.727885926433848	0	0	0.987907922073735
TCONS_00024978	0	0	0	0	0	0	0	0	0	0	3.15699593677575	0	0	0	0	0	0	0	0	0	0	0	4.74116109840526	0	0	0	0	0	0	2.8777311323141	0	0	3.63331047968931	0	3.75328484674823	0	0	6.28550066489283	0	0
TCONS_00024979	0.529745576745084	0	0	0	0	0	0	0	0	0	1.07050862219759	0	0	0	0	0	0	0	0.974050875573358	0	0	0	0.767406540579086	0	0	0	0	0	0	1.96540695087394	0	0.389964053581498	0	0	0.555907629770067	0	0.751762900163786	2.98116086099849	0.244616401571945	0
TCONS_00024980	1.35369667107903	0.451868114605379	0	0	0	0	0	0	0.905854227154982	0	3.12453594538601	0.680800872292456	0	0.798431591003659	1.6396196904489	0.144628840952169	0.64572973933501	0.988395610862447	0.374466360394001	0	2.23944225347012	0.789575749343116	17.9339571983156	7.31898308316884	0.613864356695092	0	0.366872779891155	3.47844370140574	0	16.1711522556173	0.491909926857333	0.145838142300501	0.743205201757716	0	0.194793955750502	2.080895937237	2.58909098789719	3.96240767159213	0.845496253230021	2.70484139259463
TCONS_00024983	0	0.916253351498996	0	0	0	0	0	0	0	0.546850198036494	2.30743204000788	2.11856752257555	0	1.61054432647277	1.29870008770563	0.289648570663668	0	1.9629996550617	0	0	0	0	9.31232040443743	1.63140270757789	0	0	0	0	0	11.3084522411197	0	0	0.749572621238163	0	0.392249031115082	2.51134033397913	3.68400441402461	1.02638955944059	1.88723435477384	1.48647252991555
TCONS_00024997	12.1510391665903	78.339661553164	68.415445052919	1.3945094884343	0	12.2802949696151	104.919259069425	5.40906462300376	22.7360260973201	43.9267424930096	34.4891899201734	153.409679705902	0	98.4939473429125	30.999152093478	75.247001017093	131.590496165914	62.4150946662223	6.95501401304916	36.7363985963903	36.7474579945932	21.7657385770248	11.5648882867643	105.194272947646	3.29798185903524	13.9705576644267	35.1209489973427	13.5374903297476	89.4989295033039	0	80.8179073948549	3.15278358513945	52.3892912280948	12.3282739247785	66.7735559944744	1.92336779546814	41.7254332449527	77.2023451231401	4.82401173910803	15.1667387655511
TCONS_00024998	15.8023366501471	41.6059697976275	44.1830524566194	23.0667151682798	60.1368076291479	67.9356027405038	112.473445722424	25.4037661896296	103.996691952208	108.121570287253	69.7813027802876	26.7714931251475	4.56070058746005	31.7538401665374	35.4732565193409	56.9151259191094	26.5347091034146	42.8726375851537	27.9033496331914	61.1067602498725	33.558209290806	27.5986691791846	54.2738178370076	41.3693809801272	17.1345633543533	15.337242653338	8.56195305797931	22.2361669672507	28.6172125684546	76.9247786542544	95.0972097943098	5.96149947390512	22.9891446868029	48.4946210817013	30.5814984258717	22.0313038389988	24.3174751628543	16.5177110496021	19.9006962689674	12.4155995611969
TCONS_00025033	108.958768790525	114.427661800177	41.707811422635	70.0021628122775	304.207204653305	102.913257665006	143.117408479132	33.2184935211978	72.3419012187458	165.102806008867	86.5852562071584	151.882768373934	78.3028085494766	117.489208616188	80.9624913500251	162.937150700937	209.348516627589	66.0517465234685	136.123609861377	164.280582473233	100.300372750215	74.9318706209044	106.877672048261	105.83347425896	51.2223203394138	60.0436733662596	34.8820309769526	137.978266822427	220.860261516218	294.811042631092	970.892460836855	36.7059835750888	136.70330679831	145.113321727765	187.682551043981	83.3324404857568	305.908372947547	90.9134816170096	53.0677237738091	65.2104393044705
TCONS_00025037	18.955621099881	0	43.647709628339	4.25286871610904	2.42031899034631	39.4658550231683	12.1549112812418	10.4240014217183	20.021753318848	5.35055389843549	23.5806655202474	16.5296143993041	2.33954356464267	16.1608264946614	15.086178512427	1.71930434992872	8.67629645049979	5.73282240789365	2.60327340153237	84.4886073977622	8.47386943147234	1.82389948772992	7.46089692229665	3.23865275057522	4.2207395262314	9.25870291408858	25.3891034196819	9.80620028441851	2.13391557020501	21.6170288793508	686.555360046989	0	67.6935219358894	26.6831134262329	9.41397674676197	5.37216522182482	0	8.71486595255079	3.9248194868117	0
TCONS_00025067	54.9753284520879	42.232051422489	50.4849299656895	51.4174234052841	118.874387558764	75.897107120448	68.5183060148101	50.7364085279379	97.7021028675963	165.11199472247	99.6793774090127	46.7019809647945	15.4280468198794	67.5775792312315	68.2055708014699	74.2352783529563	55.668123023918	53.0832903616451	71.0942352028332	86.5542947656955	90.9855081562316	48.2260482196824	58.8997281644017	76.8204354995933	43.1824037528713	40.8901966415343	47.6463847902004	73.9081551321829	67.2669711718089	93.575399941259	70.7647566207622	11.3257374184754	50.5207872950276	66.1134418367417	82.2585035481861	29.5928546986988	34.9421872067893	60.6036599503919	40.3536691577189	84.6611091640294
TCONS_00025076	18.5526800794063	57.3861617160529	19.604593387598	6.33033912512941	70.9507657194445	4.4606365551396	14.1654213756201	0	12.652425990077	19.2414149809123	68.0263447173373	38.7882428801853	0	35.5199933025686	26.3515619857961	44.6739569298553	18.9645126827346	6.2065430270333	13.636712258027	38.7560299884194	17.379559292032	14.9805166396688	29.4011625347647	5.39533406654123	0	10.6206282459674	18.2370784360831	44.4570250415807	21.9444490609062	57.8901683711961	39.2544121632151	0	20.3465386862601	20.1851531618135	60.7255603480784	21.6462907622007	9.26805732309766	60.0221049408075	8.57593911215742	35.1288434643278
TCONS_00025096	1.28186786812382	3.60509493069359	5.51061757138441	0	4.72697659164321	0	0	0	0	0	0	12.8322006520914	1.35969162629017	6.15126746681614	4.49938657388174	12.7646615756495	12.6182667556355	3.45130196363067	2.11811790397407	6.24715227468028	0	0	0	0	0	0	0	0	4.1344614172722	0	1.97400061165594	0	5.72579295490303	0	13.3547111988949	0	0	0	0.532978072038145	0
TCONS_00025100	0	0.526909533876762	0	0	0.682827424650775	0	0	0	0	0	0	1.19515594308694	0	0.465119590721253	0	1.0098466067897	0.378133609672165	0	0	0	0.371329483482081	0	0	0.47331215453922	0	0	0	0	0	0	0	0	1.2988437700552	0	0.907550504231497	0	0	0	0	0
TCONS_00025101	0	0	0	0.0793118650692111	0.603585723518464	0	0	0	0	0	0	0	0	0	0	0	0	1.0183779665177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCONS_00025102	0	0	0	0	33.8844658648483	0	0	0	0	0	0	20.317651032478	0	5.2923066944229	0	14.1129180109375	6.97828388758632	0	0	10.917920330516	3.31134023929896	0	0	0	0	0	0	0	0	0	12.721337275116	0	4.92624529002919	0	10.1189882211891	0	0	0	0	0
TCONS_00025123	111.095215237397	1301.79862027895	754.153062905646	38.6602853713261	1068.08044280848	240.940294714806	393.465125820766	40.3968117414205	360.568266635415	737.670870437054	467.473363160658	2390.92874085418	12.3705277372282	1794.77380033319	459.303522356911	1743.13347880555	1428.53750498758	929.179554466504	202.807645461485	984.535482383258	997.752921369935	62.558287449628	457.820751856196	2800.33613884094	27.1888740662196	109.442484972296	279.056247815621	241.418577547166	1682.40776133615	124.143316658187	424.140949604437	8.07454981533452	1580.05539882219	303.457218375811	2132.19463059818	34.1994448887621	527.401240933324	690.453483396116	66.4879311979944	1690.77939830206
TCONS_00025161	8.87072060830932	7.56039908322599	32.8932739570265	1.96102896811074	60.3940773944061	11.2341957684997	0	9.85744595389104	31.8819629410014	43.0860392874018	40.4505166402908	43.5378236410243	11.5973697536514	43.2854979112273	8.02543646035233	16.2532657661508	36.8453389264558	25.0365633971853	13.0163670076619	19.2563320115145	81.850193868695	18.1180733643005	27.8468196159499	58.4058008174125	4.12543250467132	18.813684321428	13.6212889558761	28.4049100613912	121.026961487423	16.3143554418408	137.390442571253	14.5790482776874	17.2677861218918	11.4918423605605	88.3465510080737	5.28751292135971	4.50162784264743	24.7047504394048	3.69192113945523	0
TCONS_00025164	11.100711435299	0	8.03015328984456	4.05030482823067	7.32519488944709	13.754801995738	4.86898033430407	7.10881046714578	8.33037225623501	10.683650851036	5.60742611627311	0	0.496769224093417	7.91173121994534	3.16368774382353	4.60946112454008	2.51675812339179	1.19704800683463	6.01383033207975	9.90014809631539	6.13269695870166	7.23390723295238	6.01186905271469	1.99860381534667	3.36057129577606	1.73061282596946	4.43058054747584	13.6638671998909	2.59196218323027	19.7411445002338	1.32360734654386	0.684231406897597	1.84112197708161	2.9137880031638	3.85081362315158	7.61490470475997	9.08047057110358	10.2104089866363	5.39276188103588	4.46998756656865
TCONS_00025199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18624751929227	0	0	0	2.96434101703173	0	0	0	0	0	0	0	0	0	0	4.17830650588269	0	0	0
TCONS_00025211	12.3719671514374	0	0	0.552995141965327	14.4402154107581	38.2529366301289	106.69913935721	17.6209405816871	37.9610435732042	74.925892048939	14.3168326372931	21.7932346270155	3.72210569084742	18.2862581503796	0	41.6343772795689	27.5788465018381	4.87510640407237	0	9.38327289449969	0	0	0	13.2215329322934	1.74790534366484	2.41614096593682	10.6678055900389	7.91345942069807	37.5674518902758	26.0637750602382	4.2800760925624	1.19602916165478	0	0	26.3016449566022	7.08609187804054	6.43637002182781	23.4152167626228	2.07143250692839	0
TCONS_00025233	82.5456068523678	271.096715456433	179.530739553201	16.8611836510456	281.340277952171	150.546483735961	120.693662753181	26.3450877323035	145.091745489477	317.995568844269	164.770450244965	341.083882617765	21.954288236949	291.190926527191	157.222784606228	284.608088320572	288.162075828565	153.50849753529	84.7917452065569	228.007358130491	323.610509802709	39.9608921568751	192.114445603874	418.599241608464	20.7868154840637	72.1065556407437	85.1770523855821	117.247873563253	375.298844383855	218.990010037377	72.9248633605379	19.2292619524669	183.842378108072	88.9727305762155	344.061781271314	52.0885835756292	188.212856407521	251.969401975165	34.5386710619513	339.578820155168
TCONS_00025238	1.71041020526785	15.6885751727022	3.91010732087204	2.15742499331764	0	2.17904659302796	0	0	4.35202355691163	10.701107796871	3.46341024828634	41.0630420866924	0	35.0714055570712	0	40.0496777983397	25.8745357629605	4.70432242176411	0	4.49314413602005	0	78.2577237019393	10.4757083317145	12.7094313046342	3.41035753719496	16.2989839418312	24.0358994700564	12.842845837887	77.8711158276779	0	3.88108594834047	0	28.5648700772588	9.34228911326141	12.6209358582963	0	3.07428242912507	0	0.672976920453694	0
TCONS_00025241	1.47285323231398	0	0	0.480145482544746	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00313615293748	2.37263716331107	0	0	26.4999699308154	4.45925422228388	0	0	1.97070715657416	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCONS_00025243	0.421728040489036	0	0	3.2332377252005	2.65296980802301	0	0	0	0	0.607295805979697	1.70413818294841	0	0	0.896864187909837	0	0.644147084270814	0.755027437017536	0	0	0	2.09630168883829	2.21280113288691	4.25551526739692	1.81472020639321	0.257148272744258	0.52454510189855	0	0	0	2.34827843481043	1.57920048932475	0.312846337515591	0	0	0.436693978366905	0	1.17433769808194	2.30044234860855	1.87986710232425	0
TCONS_00025311	2.57695086890871	0	1.74352326438884	1.53413830838595	0	2.21081112062312	2.45360919987836	0	1.21958527505131	1.27117196655378	1.73681339884566	7.38823673908291	0	0	2.97463227350427	0	0	13.5934715377355	1.50512254158364	0	1.42755556983111	0	0	0	0	0	3.33976892332525	1.42170473079912	0	0	3.01294830200116	0	0	5.15991332480795	3.75942770247123	0	1.29498883144652	0	0.189165792407321	0
TCONS_00025320	9.22170286155761	20.5810863932263	20.3654774718374	7.29846275846584	35.8814693336107	1.89725276465672	0.44760206034075	0.599877467588764	9.55523788977374	8.3757686950954	11.79956270592	25.9565565859844	0.690367109925038	19.3489749740041	5.86474202871903	31.1902504407209	22.3439605537945	18.8098941165144	7.54720400768178	22.9679668535415	17.3580828803478	5.5608268950705	7.90988429715082	32.1171939607866	3.24789706963119	5.99963948832941	2.58862252813101	7.9893385552609	21.7320047833765	2.3765709460732	13.1484770668353	0.346850316667107	24.0719045383563	7.83486220343287	25.5324328190263	0.757326069465584	10.6957475771913	12.0653408596292	1.44210823503486	4.25046504550586
TCONS_00025331	0.403912659277242	0	0	0	0	0	1.05076089053087	0	0.611382709592214	0	0	0	0	0.856959946142878	0.68942213632059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.797685232958776	0	0	0	0.560617848454239	0	0	0
TCONS_00025337	33.5026040728967	35.8798600559876	27.0967946822215	14.295151057157	59.0057077991325	33.0544606265473	50.7551650371949	10.104532330044	15.862343788828	44.6955752377931	27.7435480621889	4.20365193775407	0	22.7398468289397	24.2412156096944	28.492318612716	50.2436439906215	12.4479542733196	14.6229897136285	19.3413489298876	66.1044861491715	6.8036748525693	50.8379963156734	7.38134660637237	2.33942209106362	10.2248284355587	6.07062970040888	2.3345563583838	30.8408473288413	25.295703968761	180.324955874769	1.04722741149585	38.8060999943591	8.48743912904141	23.6993128894674	2.45411992130619	26.2594957487767	30.2238968141655	2.76118471774383	10.4312722950842
TCONS_00025365	54.7352111635808	134.212469636479	115.193002976802	44.033891286699	98.1948232329875	80.9261730754574	92.9605777775072	13.8246319132171	90.3928973508892	115.218995729137	98.3393168943482	127.084279086569	2.49214824970596	125.580550188073	92.4683215939646	83.21433053655	137.623660946845	96.6619023694091	94.1769035480327	90.8735243255039	72.0201349483892	61.8337530412078	47.8863095461166	101.475777717868	13.124495977704	65.0272612373648	52.5637228521145	87.1234199078756	72.3834847688694	18.1643089888989	110.038111899173	4.42764600024321	112.804723091905	93.9709646749943	92.7308929140438	9.56428794467764	55.7653803664012	62.0968958476105	17.7839385494826	30.2419891605323
TCONS_00025376	3.89352389850692	4.00323703347821	12.5123434267905	0.563355706685989	20.8678722704248	1.00305319361605	8.74599111371882	0	4.47132813594497	10.3189253755542	6.29710954233879	21.2010271643248	0	3.47601208923634	0	25.2164637989546	3.14380024969759	2.04592415572566	1.38029010330063	15.7394570034235	6.46711415863086	0	3.42307896731336	6.95467917247802	0.447162264492345	0	1.50931864804122	3.90410089920775	4.59662175696727	4.32807700883943	0	0	16.1779061299776	4.72210249724849	12.6487352764864	0.636910229248321	8.09467024916417	4.72719850338029	0.346878840233852	0
