Chimpanzee_IYO_ACC.bam.out	Chimpanzee_KENNY_ACC.bam.out	Chimpanzee_MAYUMI_ACC.bam.out	Chimpanzee_REIKO_ACC.bam.out	Chimpanzee_YOSHIO_ACC.bam.out	Chimpanzee_IYO_CB.bam.out	Chimpanzee_KENNY_CB.bam.out	Chimpanzee_MAYUMI_CB.bam.out	Chimpanzee_REIKO_CB.bam.out	Chimpanzee_YOSHIO_CB.bam.out	Chimpanzee_GENKI_DPFC.bam.out	Chimpanzee_IYO_DPFC.bam.out	Chimpanzee_KENNY_DPFC.bam.out	Chimpanzee_MAYUMI_DPFC.bam.out	Chimpanzee_REIKO_DPFC.bam.out	Chimpanzee_YOSHIO_DPFC.bam.out	Chimpanzee_GENKI_VPFC.bam.out	Chimpanzee_IYO_VPFC.bam.out	Chimpanzee_KENNY_VPFC.bam.out	Chimpanzee_MAYUMI_VPFC.bam.out	Chimpanzee_REIKO_VPFC.bam.out	Chimpanzee_YOSHIO_VPFC.bam.out	Chimpanzee_IYO_HIP.bam.out	Chimpanzee_KENNY_HIP.bam.out	Chimpanzee_MAYUMI_HIP.bam.out	Chimpanzee_REIKO_HIP.bam.out	Chimpanzee_YOSHIO_HIP.bam.out	Chimpanzee_GENKI_V1C.bam.out	Chimpanzee_IYO_V1C.bam.out	Chimpanzee_KENNY_V1C.bam.out	Chimpanzee_MAYUMI_V1C.bam.out	Chimpanzee_REIKO_V1C.bam.out	Chimpanzee_GENKI_PMC.bam.out	Chimpanzee_KENNY_PMC.bam.out	Chimpanzee_MAYUMI_PMC.bam.out	Chimpanzee_REIKO_PMC.bam.out	Chimpanzee_YOSHIO_PMC.bam.out	Chimpanzee_GENKI_STR.bam.out	Chimpanzee_IYO_STR.bam.out	Chimpanzee_KENNY_STR.bam.out	Chimpanzee_MAYUMI_STR.bam.out	Chimpanzee_REIKO_STR.bam.out	Chimpanzee_YOSHIO_STR.bam.out
TCONS_00010739	23.4826145054552	20.7518049390765	26.4506521609315	0	10.6950506809147	0	0	0	5.31937706105081	3.43216704521753	0	11.3648400035094	0	9.28900609715496	8.07171017091097	0	5.77156923149662	17.237028921997	21.3578806575024	5.07996690868916	0	4.6263603349929	1.81568185535378	2.68157456942272	7.08658153589336	6.68876639542894	6.84017406601357	10.1669331114827	11.2864519950892	6.01207140972487	25.4704519833586	1.56192921249341	19.3310000945092	0	8.75406239925439	12.883762514224	4.61512484775741	3.18722977490677	9.90131125441256	7.28911707777663	0	9.95729465681112	0
TCONS_00010771	8.62055455027437	13.1684293070189	49.3280904730569	1.69090705936111	17.0436327651057	0	0	0	0	0	0	9.78531986742849	0	37.4485915097901	3.18558835749515	2.18205781143965	0	9.32185242553798	24.3533416847233	36.0793798978138	0	18.8939533681036	1.0169513308866	0	4.088106520145	0	0	10.0237368704759	0	0	0	1.88287357122493	2.25741700882901	0	9.78816801600845	25.2705531119605	2.68832300101927	3.53383159440017	1.39648551796339	7.2849708223285	14.4325145039013	33.2445160316114	3.26000037470445
TCONS_00010810	7.2714262074533	2.10798967167694	89.4351581119279	1.76013843257439	22.9270722212721	368.800735050057	36.9951409851293	322.60784081075	14.3204088622897	90.1395450296602	22.6095492363844	17.1485308567806	0	48.5942995300078	7.67281496859049	34.7720305216998	11.2007249950732	25.8032395191054	15.9017973128327	108.495529810579	5.05755957982198	25.6285194164066	4.06441774416301	0.897694491051381	22.795637443852	0	10.825958734707	16.8874482190729	10.2441245381112	1.07798611999948	100.059504509617	4.62016035964437	26.8137634873691	2.97478832781272	42.5418252395766	23.4427515899127	22.3003801698724	7.99631301601486	15.2499930151018	3.02508000416986	15.8962005319558	8.53762781020927	3.18913080134131
TCONS_00010812	14.3504866422226	26.5878697298607	0	2.19648585107281	11.1960800821828	72.4522845038505	30.4093646107491	23.8663993061696	8.23322156151877	2.56769318675194	0	0	0	13.9881503580687	12.3502810167504	0	0	5.00211819697168	27.9762658313092	22.2473148862849	12.1966553087754	3.50965266792565	1.34494952248428	2.0141604543664	2.67045667848182	0	6.87689535187308	2.59157118527991	2.78828115543805	6.14307157488808	30.8732751313438	2.41465813390872	0	0	3.23873206412044	22.9186402480749	0	4.69328340480777	0	5.46139816872219	4.71222655105416	1.88322746770124	8.51806549519548
TCONS_00010854	2.97150586182424	6.72430432698836	1.99742764875624	2.9847270798987	8.50141299137356	19.702585530894	29.6102298843495	26.3728775925672	26.4469028693222	31.4122656921544	0	4.57113121281298	0	0	0	12.1902671030148	0	15.3192477225021	5.31819737487608	11.4456822657314	0	0	0	0	1.43518633154027	2.81010385430079	5.54754274645194	2.84455315340484	0	0	0	0	0	0	1.69685394438103	12.5220082344583	0	0	1.94362023015017	3.63875971861959	6.33553294167322	3.05268665477021	0
TCONS_00010873	0	0	0	0	1.89205514710321	0	0	8.16447704781389	0	0	0	0	0	0	2.40480689732478	0	0	0	0	0	0	0	1.59913264324736	0	0	0	2.02453427815919	0	3.31427558585952	0	0	0	3.44313099326444	0	0	0	0	0	0	0	0	0	1.67222817148052
TCONS_00010908	0	7.25607329162265	71.2611687629801	4.93679617331155	7.66350394114464	342.417348536918	32.5563026527656	539.475572020111	8.61589242282878	104.355100518209	5.36364306575217	20.0463150061902	0	65.1502893389499	0	0	5.06000590158608	6.83325075122025	14.3021522260061	88.7040375594182	0	7.9309034314164	0	0	6.19473283919931	0	3.9804402757028	0	0	0	131.527743848491	5.07626994060357	0	14.1708762577205	72.9844504682025	0	0	0	4.50731333223259	6.48783115787918	0	12.9082147620582	0
TCONS_00010910	3.62356977338688	0	0	1.35153486786962	0	0	8.1706224680875	4.31362046453327	2.49889036773221	0	0	0	0	0	0	0	0	6.36444144812196	0	0	0	0	10.1144366410423	0	0	37.5899508729413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCONS_00010921	4.57376387079271	12.9237815896834	2.04981365308065	2.44676272494007	6.9736631608452	2.53293110590006	7.00921229182568	0	0	4.20110716818532	4.10210744334165	4.68615155988862	4.72135684997114	5.7718096137662	3.47382019157222	4.68731731180777	2.39081184994034	6.5524322271975	14.1775147338404	3.91562814353968	3.46377429320698	0	2.8954395035542	28.7152851130222	2.94224790747108	2.87864297269837	2.84317162550201	4.37098069202329	7.50869074638712	8.66052639675401	6.42369285408965	2.75747996773528	4.89677528331783	14.9260776264321	6.96246560206923	7.33106148869541	3.88408907187264	3.75895414358242	3.98666657768427	11.1923025276627	2.59761964033091	4.17151509699471	3.91042048177391
TCONS_00010922	0	3.14643886096912	9.31876822285125	2.79560016369245	2.38483667422188	0	0	8.20218825819643	0	0	0	6.41482080198089	1.44094820409229	3.51253406332595	1.05956934568953	1.42485118284306	1.09122726976598	1.190239633183	12.9309076260959	7.11822523624962	0	0	1.97774725545343	2.01565353105606	0	0	1.7306262068273	2.66625623384705	1.36779627352932	0.792689960937641	5.86919705541915	0	2.98354458059676	0	4.7550475305041	0	1.77452899847983	0	0	2.04192900281466	2.37173967160648	2.85797716872548	0
TCONS_00010923	2.83115028745311	17.8857782203565	12.6719651565969	1.54694570266992	1.63713173332855	1.51641669836458	15.2676090815996	2.23017112452059	8.29104482778376	2.63080085340023	1.73505929918673	1.47128917476626	8.51879975583514	9.67644175329265	28.6846232010733	3.91250119879036	1.5030739809391	12.0967979579031	22.5438223419133	10.8787970591739	22.1015246175378	6.16225594570194	4.05571127979747	8.31958168300247	5.55259589855061	7.31385350984433	1.78907549212645	0	6.54633658354266	3.85512209930321	9.45971814440048	9.70153860316736	2.06275321230366	4.53523721489719	9.74637071469784	23.229128600658	7.35622930278909	1.55466538162379	4.97614818965327	7.95057836678754	3.26912212734382	9.20646626416697	0.983963527730914
TCONS_00010924	7.10475959497073	8.78173278042489	23.8628995857649	1.44299211456757	4.08916333135933	7.7156978302802	11.8325853877226	21.0012665191797	12.1226657107789	14.2355931089042	2.15479690328103	9.17568137600571	3.10679455478257	19.6029247250043	6.39093842936683	4.88624589893716	2.81075787557984	10.1434603596643	11.088356571387	25.8111814359861	2.73825400206227	9.20044541196329	1.69228600110643	4.32429486863015	29.9889409897654	0	2.22955040759303	6.89155242566055	1.17050095076281	2.04990801160792	15.138098820298	3.82038153135223	5.13229563362379	2.49173391878316	18.9832098431013	2.88626267463288	4.57741483957335	3.89781164128103	5.44476484949667	5.25402536014594	12.2219648140633	3.2751782046978	7.3582275715305
TCONS_00010925	8.81170232417178	5.93678723860035	11.853619070163	3.505350707534	6.01823190858252	65.3218120938145	28.2955784800882	22.9580936378784	44.3086829382965	32.2229794085333	43.8200432580511	13.4639429146054	2.69791819998351	17.6801900436555	7.94820065434434	10.787008954857	21.9705832455485	19.7405021701918	15.0548970800064	20.3897296551118	17.7998658554642	22.3692148065591	11.687147574691	7.61657314676369	25.3420888876336	3.2932090173714	7.61780275192426	10.0020639258911	22.5117015391683	5.94197550988053	12.2791435181481	12.5834297119187	22.4543803476569	12.5336825260257	18.0710059700539	25.1834922762166	44.5423058700991	11.5764628416749	28.7062731235345	21.453663068972	8.94842650890637	29.9131434786798	31.4357178989357
TCONS_00010927	7.70085739744487	4.88877938023078	12.403821184	2.2232944288993	3.57458740878894	57.5935196771582	27.3344460750564	30.0130775983019	19.8855217235544	10.0532993617986	3.56619331049393	8.44055368681694	1.6498325874865	7.93322956087296	7.86380751135056	1.60176223574639	0.616147507615986	13.1386108864664	17.9026661001696	3.94240166930748	10.9217088983848	5.05948271929629	0.736709459484203	1.70441910576346	1.51770954560383	3.00760807094091	0.489058676106758	0	1.52901940843202	0	7.76473753951413	3.99823376932813	1.69376381780462	1.66283864029006	7.96530804602209	17.1818919468043	0	2.53895671240981	4.57946072339722	2.68152820470132	4.02138783969595	4.85666219868134	0
TCONS_00010930	0	0	27.3000533852544	0	0	10.5280991386457	0	24.0782882427055	0	0	3.93740161417717	0	0	0	0	4.83367236711315	0	0	0	0	0	5.74757236912059	0	0	4.43126874628856	0	2.85007252750565	4.17693414512383	0	0	6.33743473519587	0	0	0	5.57925576912482	10.6182691057595	0	4.0841824164789	6.27511674305627	0	0	0	0
TCONS_00010936	0	0.434831950211387	2.02159344008454	0	0.437105887492452	371.133772587154	27.3165062167161	107.613668467033	36.4993056098356	57.6035320575105	0	0	0	1.94042069430573	0	1.56692702914214	0.602824040499036	1.92695950684852	0	0	0	0	0	0	0	0	0.478496284161502	0	0	0	1.08538857883631	0	0.828695222852139	0	0	0.934133440296841	0	0	0.497717335409285	0.374757965285115	0	1.05601540244929	0
TCONS_00010937	0	0.74434248001991	0	1.05885766199992	0	36.5203688189468	29.1524069176112	24.778238482319	49.1348081944454	4.8311744867801	0	0	0	0	0	0	0	0	0	0	0	0	0	2.86022084157921	0	2.49574025804886	0	0	0	0	0	0.599210938662797	0	0	0	0	0	0	0	0.643760867882453	0	1.80350722097689	0
TCONS_00010938	0	12.8511177574522	0	8.38985579180268	14.2030273042547	2109.33562742513	761.676653284616	703.792902213389	613.07578132045	544.418973953975	88.8439338583567	90.208417527856	0	28.9998239130691	22.1870626305945	38.1860117001939	27.0278364011549	47.8327552585418	35.1280931866815	21.7575941183479	62.2029420747543	40.7119709479377	6.60247947401373	68.4054493935757	32.9141829167096	0	49.219216582792	18.6907255180793	40.8179203732173	0	30.219180319239	35.8964802942681	11.2995569613209	39.4604400407294	16.0940070263216	0	27.2759064036	24.7076159410128	8.62828552170239	59.4015709909718	19.2721600860478	0	17.4979538184437
TCONS_00010940	2.48544510916845	0	6.67919982892165	0	0.714437993171769	24.3743326155391	8.59247525855939	24.9832997663106	3.90132883941866	32.140910158029	0	0	0	1.58005685107752	0.955676507248548	1.28055035882609	0	4.26067687758757	0	3.18770556536956	0	1.60599490918886	0	0.90637220446488	0	2.37581507681794	0	0	1.22767603112571	0	1.76179015695168	2.2835105675303	0	0	0	0	0	0	0	0.611895781445463	4.26850230022545	0	0
TCONS_00010942	0.937843006701273	0.731077980718664	0.419183345664589	0.393476066094284	0.732114809497667	129.987868668743	32.4627661859129	78.540884671936	20.2284264192072	25.8913106493029	0.295389038403743	0.495140542176912	0.856773387768381	0	1.25382673467606	0	0	0.265461007331484	2.06351904325748	2.79503719456615	0.757498303374236	0	0.150211528881388	0	0.936215621003049	0	1.00585050653788	0	0.935513253427176	0	0	0	0	0	0.721455487386829	0.789893419230702	0.415108698686799	0	0.831641977995411	0.628285847019895	0.551387824973443	4.2246940625536	0
TCONS_00010957	4.99492076497252	0	27.0712819881713	1.78114107877018	0	93.6802179959488	3.70803974805026	29.8449371075551	0	8.58471857425334	7.82147498978759	14.1503400043696	0	5.77180961376619	0	4.79723765077813	0	8.8991172574031	3.33716885273475	19.5449574283464	0	17.1218569407214	2.29349286992056	0	21.9957905159975	0	0	8.29767635107557	0	0	6.29269990177094	0	0	0	16.6049278843001	26.3642672557582	0	0	21.7930922970833	6.82674771090274	31.021211897542	12.3168431536858	0
TCONS_00010982	0	0	1.94141004642735	0	2.48111890019978	0	0	0	0	0	1.29966744954085	0	0	0	0	0	0	0	2.06956207921534	3.70788581438083	0	0	0	0	0	0	0.899793012515193	1.38501633704331	0	0	0	0	3.10116726307669	0	1.65001649323486	0	1.84464716559301	0	0	1.41607460257115	0	0	0
TCONS_00010984	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87538293444138	0	0	2.33047590420052	0	1.06279262825947	0	0	3.80485709793808	0	1.0764515492457	0	0	0	0	0	0	0	0	0	0	0	1.78747696143288	1.89356916530452	1.22025368525002	0	0	0	0	0
TCONS_00010998	0	6.79390301827089	4.64598223958067	1.37575592284936	3.93435659397638	11.6141556813691	80.5697095255396	6.13511087182179	123.927728512843	18.9592400984895	0	0	0	2.16771701082194	11.7011275534142	1.76297376270517	0	0	9.84234131682134	2.2197352998507	5.82475285107673	2.19471541498316	0	0	1.65718967672848	0	0	1.63605820184779	0	0	7.2281012385207	16.9881739066699	1.83592442549289	0	1.96822287245701	18.5347366419041	2.18501860478884	0	0	2.52470338526486	0	0	0
TCONS_00011030	7.35323837706405	21.239402108095	32.5682408766044	20.9530674610548	10.6736177136183	87.5855834353884	183.898404241349	69.4679220694191	189.083999924795	44.6002957178006	17.0517392739956	3.45708905495976	5.12882739153413	14.2167331259765	61.3225758817818	18.3660176513959	10.5999964203812	8.15175181792436	32.6098998825501	30.1108768867548	15.6722256399283	0.9674131710401	3.87032708771415	17.374547050445	3.62654610658024	30.2019888303035	4.67448201167328	10.9145605168493	2.19079233641562	3.46692971926572	21.2085444746444	51.1223261593211	25.0996888796403	5.17162804721463	21.1335445800182	71.1959967958732	3.84868120478859	7.8801865116004	9.72201185543929	12.8121035470724	1.92184558182922	51.069181547706	4.62709730603212
TCONS_00011032	6.79334245555435	3.23421095775783	16.7304941100783	0.921574795858278	0	80.9119512468715	16.5437386776394	36.1401191934326	16.0981147900223	38.7809670476446	13.4218934642988	7.02780124380134	0.59563737117712	12.9944566167851	6.99996109946617	3.50759446113233	2.69129639938641	7.75502555173317	3.26573098738568	13.062772050915	0	2.93772490303818	4.31716304926222	0	4.41783251600873	0	0	5.50381268973781	1.11979855809363	1.30986609203574	3.22216561235259	1.0467762267677	4.91639377403625	0	6.48549570186547	6.91392671760923	2.9230050209758	0.931926910493314	2.97710406170877	1.11763493373362	3.90115240529696	2.35261367419527	2.93577959759618
TCONS_00011054	9.5669910948151	10.3390252717467	30.1246148589508	14.4843736783009	19.4320025306968	29.3442763226082	16.8449134444817	18.9584386964362	8.99600532383594	28.3551548934362	10.6941772236911	4.70908541744111	21.3330092666372	38.5410949898165	9.02909092737891	6.3326719237469	2.39468674759017	30.6687246830724	24.27031892898	57.7607686433422	6.67346933436734	19.2947729611078	5.95916096116111	13.3290030068364	0	5.61158775812825	5.68175749031772	0	27.7924065339823	1.68325779814959	55.1859792972769	13.1968022089547	16.1294937697088	5.9736328445937	10.7661453520848	28.755064162181	11.5414691121414	0	0	1.50705797901312	0	0	0
TCONS_00011056	5.13682192306832	21.1216390865055	83.5475771703905	3.6468969356292	8.23629160684877	205.525009851679	49.5108721914462	331.614234904581	29.5997594526215	57.2351352759026	12.003164274166	0	6.77504121968953	47.3230957387396	33.6783025437704	19.683511185667	0	27.4966736815569	47.9183219879861	60.3393743863483	4.92039460856223	11.6876471620873	2.3554791637022	13.6983204705019	13.5241444657767	0	2.89933304032673	4.24399501442627	9.75522625271856	12.5194684306818	45.1103185729364	11.6029027213796	24.4059643197981	0	56.8538291690708	37.7703465160583	23.3418814415424	4.16381828532389	19.1739678260053	2.3336331460739	7.94679193671602	31.5394891435401	0
TCONS_00011079	6.74687058552258	33.3325866833917	0	9.11183151275903	0	80.6538588983966	4.93104233161772	16.2047795397675	0	22.4610013844399	79.4249494664965	18.3864290502637	5.56476682132878	7.47794201531972	0	37.6835641778229	18.5851789089703	30.6129633654667	39.2608100321734	17.7408075118836	24.1619377526146	29.2541108607935	21.3310875314289	43.4363676261124	17.0742323880431	31.0942369827164	18.2901850674818	0	75.662486545476	12.3721805667914	8.0797506291621	16.5448798064116	6.10513376119128	23.7983066225018	7.36697504725988	26.8380598847023	7.31191466843495	43.4854040561825	53.413196086729	118.803141981944	10.0263262752959	67.3483481589496	30.2568784777257
TCONS_00011124	2.82084448817481	0	7.60715773293979	1.0812278942957	3.14690412945083	20.2820733406262	8.54314324930729	40.2061982920648	6.08483118721	17.6822411341369	0	4.20184768688705	0	6.88273678978775	4.05438518226656	16.9214232054035	4.27647387340993	2.45689914650616	5.89779473237363	7.28690355938349	0	24.1853292760024	2.64499936440003	13.873043945891	13.1403423861804	0	1.69197389240969	12.7612539744128	2.74180980284742	0	7.59772005185413	0	2.88872854519644	6.74094245111015	6.36901343507397	12.8957251535129	3.44334137577361	4.61361347046689	3.62206888467266	8.05977262784993	6.95630562183716	0	2.79428603546095
TCONS_00011143	36.163226338401	79.2061465743958	149.355600284054	7.010701415068	40.0891899716868	0	16.8305037665993	0	0	9.15856339873553	22.4994377952982	29.4558098050142	12.3838868195965	23.7798556087167	12.5254623077682	51.3252845432714	14.7752172326313	57.9790972830809	99.4050296559284	162.415843418653	0	56.5444040943575	36.3136371070754	34.8604694024953	9.0160963105178	0	0	0	32.1229787552539	0	12.5558566115148	3.4362442674855	0	37.9989422614432	37.8112213269001	20.3945609255997	0	0	20.5902268131535	48.1465364874194	23.7816556726847	61.8774739387549	14.3795066032755
TCONS_00011158	0	1.69040059250163	4.21370389207187	1.18467871134251	0	177.40502324498	9.43185949336276	59.3987040969876	0	33.3633380953938	0	4.61867097742624	1.49661633679125	0	0	3.10455379676373	0	0	2.16348061765624	0	3.27785111423337	0	0	2.17877933765596	0	0	0	0	0	0	8.33145625623878	1.29669594999453	0	1.46777030194416	0	14.1145284454608	0	0	3.99325610921763	1.47784199234405	2.54624266959652	0	0
TCONS_00011181	130.710456644823	194.901503530795	276.900541479008	62.7656192726371	134.554995513992	1361.03386891044	375.111434512348	820.931474963388	109.840727987168	335.344321369086	456.73858724455	264.203636420568	41.1111344759392	246.546997949906	211.50780663417	167.48250745699	291.551109272659	265.047301865513	395.344045271711	210.53406424891	70.0523609556163	201.621189456453	120.773444760611	175.725223314619	308.584133524765	131.452283292202	108.868995620216	194.484576336772	276.840945018848	45.7368036041593	188.579307953713	111.989019302452	232.999725189768	86.1927226905906	173.693811680301	255.620171601229	217.161529577543	198.529554651029	237.199412887528	227.904712507923	143.871142099321	378.473869722481	115.800411981195
TCONS_00011188	130.553163676538	188.334615188008	251.098445568465	91.1841309250338	117.355522217359	392.327195472944	408.559742046995	333.806651758164	215.526484370162	182.566895770733	87.3049050828573	144.33346804457	104.14186302817	114.174803419335	126.675743605559	113.263594025999	19.5698241491805	171.341212866418	297.639384162829	240.768101946992	119.103597738556	59.0980223437802	74.6588063600013	206.543916376387	69.1234050473033	91.6120242453739	50.2965023305445	89.9088348197264	104.217482558494	92.7336302358497	182.049745942645	125.133112029818	75.7488818518178	103.510471798234	143.151957234124	165.07958784073	102.130173815422	42.6327490746889	222.847788129486	218.685783574171	68.9289284131959	256.075995567387	86.2770396196535
TCONS_00011208	2.72724180530928	3.94468481460256	12.8097871341309	4.23192836245836	4.75547789204959	32.3878118316066	37.9111984431607	35.4215543698885	87.9428657878066	28.0240459817017	6.97293224025521	4.27971736232973	0.733592712789881	7.04066783381693	11.8298575321815	12.7854949889042	1.64047563648757	8.13556353676033	6.94726601312809	15.7010172382027	21.0506384669982	8.08847104925911	1.63207357784609	5.04100224952658	1.34707947834659	0	0.868192148859391	4.05785488221459	0	0.805703842091303	8.86540593895907	5.49898611958215	3.00878236116084	6.66215221466862	8.62609821875558	30.535791843899	8.93798111163624	0.56217027620582	2.70640770658327	6.45650062108409	2.97453857150646	4.79139731826642	0.358069567783735
TCONS_00011223	0	0	0	0	0	0	0	0	0	0	8.40998403028133	0	0	0	7.00829438648934	23.7180196895614	0	14.3051230679751	0	19.7120083465374	0	25.5782016426832	6.09459643755114	0	0	52.2679316899947	13.1935941722733	0	0	0	0	0	0	16.7505541397382	0	22.9186402480749	12.8442098937587	0	0	5.54414662582405	0	0	5.47017012026677
TCONS_00011278	3.26382909191345	6.84543203766269	23.3812278691563	4.87833036074491	7.52810634501137	24.6754425818226	14.229243654966	34.7224319589287	7.7543031805459	18.1446288405791	16.8971681434568	11.8306121348008	5.16230361728051	15.2791128327035	11.7941531175035	13.4932903534254	5.17823033853902	11.1726143669587	18.0599726147998	15.3381830362719	12.6428744054379	5.65444040943577	5.70642868825474	11.1504489125732	28.6894919939114	0	9.58555005169247	6.35870043398575	13.9944843000778	8.19807110372344	31.0075067623496	7.56284009209563	9.46313388085172	17.84798803189	21.1965170012936	22.6286977032459	12.658169773629	9.85195830362137	10.0186253688014	11.2869965090954	15.9515050974606	10.5644467700313	9.0382274099157
TCONS_00011288	21.231979919404	17.6497243256422	28.4863521778929	11.6819622492384	18.7175132343489	9.03196455247273	11.0901756984773	23.7070876769803	10.7764647108452	13.4304529137668	30.0178142863011	17.1556827829017	7.44941358146447	14.1148783681855	13.1892808447837	23.364519239215	10.6163697704005	14.6567012601979	7.53452986506434	24.2151015672863	10.9664883526627	14.4269962327165	14.0258415333103	29.3521661959058	15.9210242685884	24.8741084062397	6.23030835912907	4.57590559824384	17.6963497054442	9.20180929655111	19.1385007902337	12.6027235323909	19.0666856121729	19.1330656999685	13.21263601782	22.9470400501172	18.1217219527495	17.9869566334353	33.8396089393805	22.0740779947021	19.5879492260346	22.6620708041033	29.9262538299828
TCONS_00011289	0	6.41268200722565	16.4077634623566	1.48773605610455	4.41087804479961	7.88103421235763	0	19.2844209002664	2.73093018759306	10.6156075758071	6.5623360236286	0	1.86177965741314	0	8.29929598400055	23.7180196895614	2.97288073091174	3.5679444481896	11.0092168337641	21.0141683512062	0	9.52326805799707	0	13.8166494583061	18.2490125723908	6.87735943289403	4.6969195253293	0	3.8832499353633	2.06010655892935	5.24391658480913	4.81197581443212	7.95805373540495	7.23789376408442	9.0376713322756	0	0	0	0	22.5408836121799	9.65535220311	20.5037783465696	3.88064172860609
TCONS_00011295	3.43104614216328	1.84221549890938	0	0	3.78411029420641	0	0	0	0	0	0	20.1512695350185	0	4.12129213322646	14.4288413839486	3.39129766431562	2.56069622749243	6.01433464940406	14.1755845071918	8.88749509265847	7.09853107540984	8.23851014123523	1.59913264324736	0	0	0	0	0	0	0	4.53287704788585	0	0	0	3.85307718862211	15.3296865235468	0	0	0	0	0	0	0
TCONS_00011297	9.61057647565705	5.453980582235	7.38120255275348	3.32325456688288	8.66038250259437	0	0	0	0	0	3.71771826231321	0	2.8553445631765	5.21869545180324	2.09948904588126	0	0	10.6049526670208	1.97028419349652	14.0950647917181	1.57188910978751	0	0	7.98565818911786	18.624923569134	0	0.857102103162282	0	0	0	17.4417225538216	1.87825545104323	0	0	6.27823229834	4.98159827486853	10.5469471538902	0	0	0	2.34923411267882	0	0.707246246374887
TCONS_00011298	14.581946104194	27.6723361145138	52.6712986508983	6.96300956870701	0	0	7.22543477897712	34.838068274868	0	4.18741162729473	3.82440774886965	6.90590756194115	8.64568922455375	16.9051106223105	3.22044162180036	14.0389748897772	0	25.9431892927684	104.184783695133	44.352018779709	0	0	0	0	0	0	0	0	0	0	36.8882408034848	0	0	0	5.39232194180877	20.6216718490475	5.56778823376239	0	0	0	3.78641262867058	0	0
TCONS_00011299	0	30.634648857843	29.6376726353679	3.83835902474973	0	0	0	32.6829525993778	0	0	0	30.627791627495	2.36993598743649	12.4828638365967	0	0	0	4.89024973889244	50.6453809629121	21.4207892558348	0	0	0	0	0	0	0	0	0	0	27.1512432309914	0	5.13874324120372	0	18.0883652457217	0	0	0	0	0	0	0	0
TCONS_00011302	42.3279059783206	88.1625575607286	309.055658509964	63.2720853647509	90.1249676180677	0	0	0	0	0	5.95005166652988	327.110897203815	104.728279217542	737.230954769074	523.640864982525	45.993727370974	4.30513322629118	651.082746334714	1456.29035146336	781.751144039938	218.226601628983	74.7483069367442	0	0.794598659671139	1.0600997990248	2.08952325431161	0	38.0649975693913	349.031574309062	70.4685566641863	689.867707565463	86.0221960204986	2.3603229197912	43.6583591939984	461.4827341733	422.318351972275	47.7091865764704	0.893491192128676	2.85569733578802	1.60864746763359	23.4035102848312	0	1.12714797588733
TCONS_00011304	0	39.5719072936049	27.0712819881712	13.8432620564745	1.84614739656691	37.275161815205	52.8894056536416	35.7805160173785	175.380837735334	26.667581661024	13.9265008861572	9.83533002007289	6.34471051754651	0	54.0735812887278	3.30901314559739	0	2.92666953780753	48.4148849101414	38.9432360016958	55.5498755807774	20.1212377007928	0	20.8805883281158	0	11.6893137964844	3.9536359640819	2.96061092206377	0	8.76362790147724	57.5615346974908	17.8410224640568	6.72769674341801	6.20860176132507	0	86.1488694114535	0	0	6.39132260866844	15.7449947204986	0	43.2421614879817	1.63274892291268
TCONS_00011309	118.435575652374	112.934065141246	353.995101480805	47.9098513974567	79.4128133335579	24.4951063357061	8.31566310361569	44.4936601531873	3.27711622511166	24.5203387911081	28.1649392921632	153.152966457831	44.9103295713424	295.401933027537	132.732848228965	54.6916803638473	18.3543071212812	276.99627773549	559.909577787275	314.222215915969	81.546539915074	81.6309769824247	28.6750199115392	14.929263982767	19.9479896464906	19.7984589734828	45.4264114676011	84.8063846765829	185.239345216765	54.8926375903769	488.19909965194	87.8410672596401	25.9922633805258	17.5442212934914	205.119697394294	188.432018682166	35.2970653568942	21.0849328316216	40.9628888756088	45.9572550336459	54.0323845916131	59.6024011801766	16.9677127936424
TCONS_00011325	0	10.6398281682647	0	0	0	0	0	0	0	0	0	0	9.0945624800046	11.9197271221637	20.3466611220658	0	0	18.4972588310977	20.6956207921534	0	9.90639447857196	29.4303404442922	0	0	0	0	0	0	0	0	0	0	0	0	11.4642241831331	5.4337621245436	5.87785876494043	0	0	0	0	0	0
TCONS_00011338	19.7367282773732	40.2468547591654	144.871306676445	8.9955872059907	20.0565762141673	231.433297358014	29.7754388548819	314.104662409371	27.8058346373112	53.0827478526067	55.5379296135116	20.8225959973184	7.76827211833728	85.2502410858778	23.2949525113383	26.8710999031414	22.9811800659288	39.1191787817743	82.9851113950009	118.544252726127	9.63095837433964	26.7922955557531	8.81506610690841	12.131999319304	35.223293208553	19.3037772964744	8.90411284422619	32.7809822222477	26.2410188343496	2.28702471689842	142.702002502791	10.7237630553186	31.3221411627766	8.64258982546862	97.4612262075065	86.4931058088325	21.1251533893944	15.1510748737536	25.319282971459	23.6432250633773	56.4372877590947	45.2659142937047	5.69109280430485
