Ids	Human_Hs1_ACC.bam.out	Human_Hs2_ACC.bam.out	Human_Hs5_ACC.bam.out	Human_Hs6_ACC.bam.out	Human_Hs8_ACC.bam.out	Human_Hs1_CB.bam.out	Human_Hs2_CB.bam.out	Human_Hs3_CB.bam.out	Human_Hs6_CB.bam.out	Human_Hs8_CB.bam.out	Human_Hs1_DPFC.bam.out	Human_Hs2_DPFC.bam.out	Human_Hs3_DPFC.bam.out	Human_Hs5_DPFC.bam.out	Human_Hs6_DPFC.bam.out	Human_Hs8_DPFC.bam.out	Human_Hs1_PMC.bam.out	Human_Hs2_PMC.bam.out	Human_Hs3_PMC.bam.out	Human_Hs5_PMC.bam.out	Human_Hs6_PMC.bam.out	Human_Hs8_PMC.bam.out	Human_Hs1_STR.bam.out	Human_Hs2_STR.bam.out	Human_Hs5_STR.bam.out	Human_Hs8_STR.bam.out	Human_Hs6_STR.bam.out	Human_Hs1_V1C.bam.out	Human_Hs2_V1C.bam.out	Human_Hs5_V1C.bam.out	Human_Hs8_V1C.bam.out	Human_Hs6_V1C.bam.out	Human_Hs4_HIP.bam.out	Human_Hs6_HIP.bam.out	Human_Hs7_HIP.bam.out	Human_Hs9_HIP.bam.out	Human_Hs6_VPFC.bam.out	Human_Hs5_VPFC.bam.out	Human_Hs2_VPFC.bam.out	Human_Hs8_VPFC.bam.out
TCONS_00100986	0.701319449	0	1.27896752	1.590543705	2.660194597	1.283425871	0	0	0.620031075	1.517471875	1.860633955	2.737153746	0	4.032268232	0.958157702	1.470193413	0	1.780723947	2.270269711	0.939557146	0	1.696500504	0.975691766	0	1.684168427	3.682935273	0.266689959	0	0	0	0	0	0.816741731	0	0.925327383	5.083713425	1.091807371	6.112429033	1.138864293	1.847666295
TCONS_00100988	10.51979173	13.65006796	20.46348032	7.157446673	5.320389193	3.208564678	12.14856015	1.587280987	4.340217525	5.564063541	15.81538862	22.80961455	0	24.19360939	3.832630806	6.468851017	4.868044667	0	0	16.91202863	7.135239857	10.60312815	0.975691766	8.761373975	13.47334742	2.455290182	8.000698777	1.923956592	2.697201124	3.75608997	14.03402271	2.805547345	4.900450384	7.597101271	9.253273835	8.472855709	2.183614742	7.640536292	15.9441001	0.923833148
TCONS_00100989	0.701319449	0	1.27896752	0	1.330097298	0	0	0	0	0	0	0.912384582	0	0	1.916315403	1.470193413	0.811340778	1.780723947	0	0.939557146	3.567619928	1.696500504	0	2.628412192	0	0	0.533379918	0	0	1.878044985	2.159080417	0	0.816741731	0	1.850654767	0	0	0	1.138864293	0
TCONS_00100991	7.01319449	10.50005227	8.95277264	13.91725742	9.310681089	8.342268163	1.518570018	9.523685923	2.4801243	0.505823958	5.581901866	1.824769164	16.6607097	3.024201174	8.623419314	4.704618921	8.113407779	13.65221693	4.540539423	0.939557146	0	2.968875882	7.805534126	0	0	4.910580364	5.867179103	5.771869777	1.348600562	3.75608997	0	7.481459587	2.450225192	10.85300182	4.626636917	1.694571142	1.091807371	3.056214517	5.694321463	4.619165739
TCONS_00100992	0	0	0	0.397635926	0	0	0	0	0	0	0	0.912384582	0	0	0.958157702	0.882116048	0	0	0	0	0	1.696500504	0	0	0	0	0	0	0	0	0	0	21.235285	0	1.850654767	0.847285571	0	0	0	0.923833148
TCONS_00100996	0.701319449	1.050005227	3.83690256	0.397635926	0	3.850277614	6.074280074	6.349123948	1.24006215	2.023295833	5.581901866	1.824769164	0	1.008067058	0.958157702	0	6.490726223	1.780723947	0	0	7.135239857	1.272375378	8.781225892	3.50454959	6.736673709	3.682935273	2.133519674	0.961978296	5.394402248	5.634134956	0	0.935182448	4.900450384	2.170600363	1.850654767	3.389142284	4.367229483	0	1.138864293	0.923833148
TCONS_00101011	54.00159757	33.60016728	17.90554528	11.13380594	18.62136218	19.893101	10.62999013	20.63465283	14.8807458	15.17471875	86.51947893	43.79445993	139.9499615	39.31461527	45.03341197	39.98926083	253.9496635	6.529321141	88.54051874	22.54937151	28.54095943	47.07788898	135.6211554	81.48077797	53.89338967	96.98396219	62.93883038	79.84419859	49.8982208	26.29262979	37.7839073	73.87941342	113.5271006	37.98550636	121.2178872	128.7874068	21.83614742	27.50593065	21.63842156	17.55282981
TCONS_00101012	0.701319449	6.300031364	3.83690256	3.18108741	2.660194597	0.641712936	24.29712029	19.04737185	12.4006215	3.540767708	1.860633955	0	0	0	2.874473105	1.17615473	0	32.05303105	0	0.939557146	0	2.12062563	0	0	0	0	0.533379918	0	0	0	0	0	2.450225192	3.255900545	2.77598215	0	1.091807371	0	1.138864293	0
TCONS_00101016	1.402638898	2.100010455	0	1.988179632	1.330097298	3.208564678	3.037140037	1.587280987	0.620031075	2.023295833	0	2.737153746	3.332141939	1.008067058	5.748946209	3.528464191	1.622681556	2.374298597	0	1.879114292	14.27047971	1.696500504	0	0.876137397	0	0	0.266689959	0	4.045801686	0	1.079540209	0	0	0	0.925327383	0	0	3.056214517	2.277728585	1.847666295
TCONS_00101018	8.415833388	8.400041819	1.27896752	5.566902968	3.990291895	29.51879504	19.74141024	26.98377678	36.58183342	22.76207812	13.02443769	8.211461238	16.6607097	5.040335291	0.958157702	1.764232095	15.41547478	3.561447895	9.081078845	0	3.567619928	8.906627645	5.854150595	6.132961782	1.684168427	2.455290182	4.000349389	4.809891481	13.48600562	13.1463149	3.238620626	12.15737183	3.266966922	3.255900545	14.80523814	5.083713425	3.275422113	0	10.24977863	1.847666295
TCONS_00101019	0	1.050005227	0	0.397635926	2.660194597	14.75939752	4.555710055	3.174561974	6.20031075	9.104831248	0.930316978	1.824769164	0	2.016134116	0	0.882116048	2.434022334	0.593574649	0	0	7.135239857	2.968875882	0.975691766	0.876137397	0	1.227645091	1.866829715	0	0	3.75608997	2.159080417	5.61109469	4.083708653	0	3.701309534	8.472855709	1.091807371	1.528107258	4.555457171	0
TCONS_00101020	8.415833388	3.150015682	2.55793504	0.795271853	1.330097298	13.47597165	16.7042702	11.11096691	9.300466125	12.64559896	1.860633955	0	0	2.016134116	0.958157702	2.352309461	3.245363111	5.935746492	0	1.879114292	0	2.12062563	1.951383532	2.628412192	10.10501056	1.227645091	0.266689959	0	5.394402248	3.75608997	0	1.870364897	0	0	4.626636917	0	1.091807371	0	1.138864293	1.847666295
TCONS_00101023	139.5625703	322.3516048	232.7720886	179.3338028	243.4078056	170.0539279	253.6011931	198.4101234	192.2096332	217.504302	165.596422	243.6066834	99.96425818	244.9602951	242.4138985	273.1619361	114.3990497	229.7133892	106.7026764	248.9826437	231.8952953	273.9848314	99.52056011	151.5717698	175.1535164	196.4232146	141.8790583	82.73013348	262.9771096	217.8532183	282.8395346	189.842037	221.337009	280.0074469	172.1108933	195.7229669	267.4928059	218.5193379	294.9658518	274.3784449
TCONS_00101034	0.701319449	0	0	0	0	0	0	0	0.620031075	0	0	0	0	2.016134116	0	0.294038683	0	0	0	0	0	0	0	0	0	0	0	1.923956592	0	1.878044985	0	0.935182448	1.633483461	18.45010309	0.925327383	0	0	0	0	0.923833148
TCONS_00101039	4.207916694	11.5500575	8.95277264	4.373995189	15.96116758	4.491990549	6.074280074	3.174561974	3.100155375	5.058239582	0.930316978	10.0362304	6.664283879	4.032268232	8.623419314	6.174812334	2.434022334	8.903619737	13.62161827	7.51645717	3.567619928	6.361876889	3.902767063	12.26592356	11.78917899	3.682935273	6.93393894	0.961978296	13.48600562	3.75608997	11.87494229	4.675912242	4.900450384	15.19420254	0.925327383	2.541856713	9.826266338	4.584321775	14.8052358	5.542998886
TCONS_00101040	2.805277796	1.050005227	2.55793504	1.988179632	1.330097298	1.925138807	7.592850092	0	2.4801243	3.034943749	4.651584889	2.737153746	0	1.008067058	6.707103911	1.470193413	0.811340778	2.967873246	0	4.697785731	0	3.393001008	9.756917658	2.628412192	1.684168427	2.455290182	2.933589552	1.923956592	6.74300281	1.878044985	2.159080417	2.805547345	4.083708653	1.085300182	0	2.541856713	3.275422113	4.584321775	6.833185756	3.695332591
TCONS_00101041	0	0	1.27896752	0	0	3.208564678	0	1.587280987	1.860093225	0.505823958	0	0	0	0	0	0	0	1.187149298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCONS_00101051	154.2902788	103.9505175	167.5447451	170.5858124	183.5534272	132.1928647	167.042702	188.8864375	160.5880484	142.6423562	154.4326183	137.7700719	153.2785292	131.0487176	171.5102286	107.3241191	236.1001664	284.3222569	256.5404774	148.4500291	153.4076569	125.5410373	211.7251132	168.2183803	215.5735587	141.1791855	180.2824124	162.5743321	173.9694725	165.2679587	107.9540209	167.3976583	104.5429415	198.6099332	120.2925599	116.9254088	176.8727941	178.7885492	192.4680655	143.1941379
TCONS_00101092	117.8216674	75.60037637	117.6650118	96.22789416	99.75729738	156.5779563	156.4127119	176.1881896	150.6675512	146.1831239	80.00726008	144.156764	69.97498073	114.9196446	108.2718203	120.5558599	125.7578206	77.16470439	102.162137	105.2304004	89.19049821	103.9106559	73.17688243	92.87056413	69.05090551	88.39044655	77.07339822	100.0457428	149.6946624	84.51202434	174.8855138	129.0551779	115.160584	74.88571253	131.3964885	133.0238346	102.6298929	117.6642589	100.2200578	95.15481421
TCONS_00101109	24.54618071	7.350036592	20.46348032	32.20851003	10.64077839	41.06962788	25.81569031	31.74561974	28.52142945	31.36108541	31.63077724	18.24769164	23.32499358	10.08067058	28.74473105	12.93770203	42.18972045	27.30443386	43.13512452	19.73070007	39.24381921	16.54087991	32.19782827	21.90343494	37.0517054	19.64232146	31.46941519	25.0114357	52.59542192	20.65849484	4.318160834	36.47211548	11.43438423	51.00910853	6.477291684	8.472855709	12.00988108	9.16864355	20.49955727	13.85749722
TCONS_00101115	3.506597245	6.300031364	1.27896752	2.385815558	5.320389193	0.641712936	0	6.349123948	2.4801243	2.023295833	9.303169777	0.912384582	23.32499358	4.032268232	3.832630806	5.880773652	17.84949711	6.529321141	20.4324274	2.818671439	3.567619928	2.544750756	29.27075297	3.50454959	23.57835798	18.41467637	13.60118792	12.50571785	4.045801686	5.634134956	3.238620626	4.675912242	11.43438423	10.85300182	9.253273835	5.083713425	0	7.640536292	4.555457171	0
TCONS_00101135	159.1995149	113.4005646	189.287193	221.8808469	152.9611893	268.2360071	201.9698124	203.1719664	290.7945742	361.1583062	192.5756144	106.7489961	139.9499615	169.3552658	212.7110098	177.0112869	179.3063119	119.9020791	145.2972615	145.6313577	189.0838562	167.9535499	162.9405249	113.0217243	133.0493057	163.2767971	166.6812245	195.2815941	186.1068776	249.779983	247.2147078	221.6382403	27.76921884	123.7242207	173.9615481	196.5702524	246.7484658	157.3950476	124.1362079	160.7469677
TCONS_00101138	0	2.100010455	2.55793504	0.795271853	1.330097298	1.283425871	1.518570018	1.587280987	0	0	0	0.912384582	0	0	0	1.17615473	0	0.593574649	0	0.939557146	3.567619928	0.424125126	0	0	1.684168427	0	0.266689959	0.961978296	1.348600562	0	2.159080417	0	1.633483461	0	0	0	0	1.528107258	0	0
TCONS_00101144	4.909236143	2.100010455	0	0.397635926	0	8.983981099	16.7042702	6.349123948	6.820341825	1.011647916	0.930316978	0.912384582	0	3.024201174	0.958157702	1.470193413	0.811340778	0	0	4.697785731	0	0	2.927075297	1.752274795	0	0	1.866829715	0.961978296	1.348600562	1.878044985	0	2.805547345	2.450225192	2.170600363	0	0	0	0	6.833185756	0
TCONS_00101146	2.805277796	1.050005227	0	0	0	0	0	1.587280987	0.620031075	0	6.512218844	0	3.332141939	0	0	0	4.868044667	0	2.270269711	0	0	0	1.951383532	1.752274795	0	0	0	1.923956592	0	0	0	0	0.816741731	0	3.701309534	0	0	0	1.138864293	0
TCONS_00101148	5.610555592	2.100010455	0	3.578723337	1.330097298	3.850277614	3.037140037	3.174561974	0.620031075	0.505823958	19.53665653	4.56192291	6.664283879	7.056469407	4.790788508	1.764232095	47.86910589	6.529321141	11.35134856	0	0	2.968875882	12.68399295	2.628412192	11.78917899	19.64232146	3.733659429	5.771869777	13.48600562	1.878044985	3.238620626	2.805547345	11.43438423	1.085300182	12.02925599	5.930998996	1.091807371	1.528107258	2.277728585	2.771499443
TCONS_00101152	0	0	0	0.397635926	0	0	0	0	0	0	1.860633955	0	0	1.008067058	0	0	2.434022334	0	0	0	0	0	1.951383532	0.876137397	0	2.455290182	0	0.961978296	0	0	0	0.935182448	0.816741731	0	0	0.847285571	1.091807371	0	0	0
TCONS_00101154	56.10555592	23.100115	43.48489568	71.17683081	75.81554601	32.08564678	16.7042702	95.23685923	34.10170912	53.11151561	121.8715241	43.79445993	126.6213937	43.3468835	74.73630072	38.8131061	252.3269819	182.8209919	165.7296889	27.24715724	110.5962178	95.85227846	185.3814355	74.47167879	107.7867793	218.5208262	128.2778704	81.76815518	45.85241911	105.1705192	68.01103314	73.87941342	53.90495422	108.5300182	104.5619943	70.32470238	75.33470859	64.18050485	46.693436	88.68798218
TCONS_00101199	4.207916694	2.100010455	2.55793504	0	0	4.491990549	0	0	0.620031075	0	5.581901866	1.824769164	0	6.048402349	0.958157702	0.294038683	6.490726223	0	9.081078845	0.939557146	0	0	2.927075297	0	5.052505282	4.910580364	0.800069878	0.961978296	0	3.75608997	0	1.870364897	8.167417306	0	8.327946451	4.236427854	2.183614742	6.112429033	1.138864293	0
TCONS_00101201	18.93562512	25.20012546	51.1587008	17.89361668	3.990291895	36.57763733	60.74280074	25.39649579	21.70108762	4.552415624	40.93394702	24.63438371	19.99285164	19.1532741	31.61920415	8.821160477	51.92580978	35.61447895	38.59458509	33.82405726	42.81143914	4.241251259	20.48952708	21.02729754	16.84168427	1.227645091	13.33449796	25.973414	56.64122361	35.68285472	7.55678146	30.86102079	17.96831807	22.79130381	19.43187505	23.72399598	21.83614742	18.3372871	31.8882002	3.695332591
TCONS_00101202	5.610555592	5.250026137	3.83690256	6.759810747	6.650486492	2.566851743	7.592850092	0	3.100155375	1.517471875	4.651584889	1.824769164	0	3.024201174	1.916315403	3.528464191	2.434022334	2.374298597	2.270269711	2.818671439	3.567619928	4.665376385	3.902767063	7.885236577	6.736673709	6.138225455	6.133869062	0.961978296	2.697201124	1.878044985	3.238620626	0	0.816741731	4.341200726	7.402619068	5.930998996	5.459036854	7.640536292	2.277728585	4.619165739
TCONS_00101209	0.701319449	0	5.11587008	0	1.330097298	3.850277614	6.074280074	3.174561974	6.20031075	1.011647916	2.790950933	0	3.332141939	0	0	0.294038683	4.056703889	1.780723947	0	0.939557146	0	0.424125126	5.854150595	0.876137397	3.368336854	1.227645091	0.533379918	1.923956592	0	1.878044985	0	1.870364897	2.450225192	3.255900545	3.701309534	5.930998996	2.183614742	0	0	0.923833148
TCONS_00101210	135.3546537	134.4006691	127.896752	204.3848661	126.3592433	163.6367986	233.8597828	141.2680079	163.0681727	117.3511583	140.4778636	147.8063023	146.6142453	155.2423269	174.3847017	118.4975891	172.8155857	175.1045215	192.9729255	124.0215433	149.840037	131.9029142	129.7670048	118.2785487	141.4701479	121.536864	193.8836004	122.1712436	151.0432629	152.1216438	142.4993075	218.8326929	94.74204075	134.5772225	123.068542	99.97969736	197.6171341	151.2826186	154.8855438	112.707644
TCONS_00101213	70.1319449	76.6503816	90.80669392	146.7276568	122.3689515	92.40666273	83.52135101	131.7443219	104.7852517	66.26293853	62.33123751	80.28984321	136.6178195	88.70990111	76.65261613	79.09640561	105.4743011	128.2121242	177.0810375	62.9503288	160.5428968	81.00789906	90.73933422	95.49897633	82.52425293	101.8945426	134.9451194	134.6769615	78.2188326	84.51202434	49.65884959	135.601455	87.39136517	133.4919223	61.99693469	94.04869837	113.5479666	68.76482662	66.05412898	95.15481421
TCONS_00101215	31.5593752	10.50005227	21.74244784	31.8108741	18.62136218	42.99476669	15.18570018	98.4114212	17.98090117	24.78537395	34.42172817	8.211461238	6.664283879	6.048402349	24.91210024	13.23174072	38.94435734	0.593574649	24.97296682	3.758228585	28.54095943	17.81325529	36.10059533	26.28412192	1.684168427	9.821160728	34.13631478	53.87078459	12.13740506	39.43894469	15.11356292	28.9906559	22.86876846	15.19420254	61.99693469	13.55656913	20.74434005	6.112429033	6.833185756	13.85749722
TCONS_00101246	0.701319449	1.050005227	0	0	0	1.925138807	0	0	0.620031075	0	0	0	0	0	0	0.882116048	0	0	0	0	0	0.424125126	0.975691766	0	0	0	1.866829715	0	0	1.878044985	0	0	0	0	0.925327383	0	0	0	0	0
TCONS_00101247	4.207916694	4.200020909	0	2.385815558	1.330097298	0.641712936	0	0	0.620031075	0.505823958	1.860633955	1.824769164	9.996425818	2.016134116	0.958157702	0.294038683	0	0.593574649	0	0	0	0	1.951383532	0	0	0	0.800069878	0.961978296	1.348600562	3.75608997	1.079540209	2.805547345	0.816741731	0	4.626636917	0.847285571	5.459036854	0	0	0
TCONS_00101248	25.94881961	23.100115	34.53212304	29.82269447	39.90291895	14.11768458	3.037140037	12.6982479	3.100155375	1.517471875	27.90950933	20.0724608	36.65356133	16.12907293	19.16315403	17.34828227	24.34022334	13.05864228	38.59458509	17.85158578	3.567619928	28.41638344	27.31936944	28.03639672	18.5258527	15.95938618	17.33484735	33.66924037	18.88040787	18.78044985	5.397701043	14.96291917	15.51809288	1.085300182	34.23711319	15.25114028	22.92795479	18.3372871	37.58252166	12.93366407
TCONS_00101279	0	1.050005227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.622681556	0	4.540539423	0	0	0	1.951383532	0	0	0	0.800069878	3.847913185	0	0	0	0	0.816741731	0	0.925327383	0	0	0	0	0
TCONS_00101303	18.93562512	68.25033978	76.7380512	35.38959744	59.85437843	7.058842292	22.77855028	25.39649579	6.20031075	21.7504302	29.77014329	68.42884365	13.32856776	86.693767	53.65683129	59.98389125	3.245363111	33.833755	9.081078845	83.62058601	32.10857936	43.26076285	0.975691766	2.628412192	0	0	1.333449796	5.771869777	68.77862866	33.80480973	87.44275689	30.86102079	40.0203448	43.41200726	64.77291684	77.10298695	12.00988108	76.40536292	64.91526468	49.88698998
TCONS_00101312	437.6233362	767.5538212	631.8099549	1091.510618	828.6506169	238.7172121	425.1996051	334.9162883	407.3604163	291.8604239	454.9250021	472.6152135	603.117691	459.6785785	601.7230366	546.0298336	337.5177636	682.6108465	497.1890668	558.0969448	988.2307202	582.747923	318.0755156	306.6480891	303.1503169	473.8710051	624.8545745	275.1257927	585.2926439	522.0965059	469.5999907	769.655155	569.2689862	550.2471921	537.6152098	480.4109187	1030.666158	623.4677614	618.4033109	706.732358
TCONS_00101342	30.15673631	16.80008364	30.69522048	72.76737451	15.96116758	12.83425871	25.81569031	14.28552888	13.64068365	5.564063541	13.02443769	10.94861498	46.64998715	24.19360939	13.41420782	12.64366335	25.96290489	20.18153807	63.56755192	32.88450012	28.54095943	9.330752771	28.29506121	22.77957233	33.68336854	17.18703127	76.00663838	49.06089311	22.92620955	43.19503466	5.397701043	40.21284528	13.06786769	47.75320799	13.87991075	22.02942484	44.76410221	19.86539436	26.19387873	13.85749722
TCONS_00101354	2.103958347	2.100010455	7.67380512	4.771631116	1.330097298	3.850277614	0	1.587280987	8.68043505	1.517471875	4.651584889	3.649538328	3.332141939	3.024201174	0.958157702	1.470193413	4.056703889	7.12289579	6.810809134	3.758228585	0	2.968875882	2.927075297	3.50454959	8.420842136	3.682935273	5.333799185	3.847913185	2.697201124	0	1.079540209	3.740729793	1.633483461	3.255900545	2.77598215	0.847285571	5.459036854	6.112429033	2.277728585	5.542998886
TCONS_00101382	18.93562512	7.350036592	7.67380512	2.385815558	9.310681089	3.850277614	9.11142011	22.22193382	6.820341825	7.587359374	10.23348675	5.474307492	9.996425818	7.056469407	5.748946209	4.704618921	7.302067001	4.155022544	9.081078845	7.51645717	14.27047971	8.906627645	6.82984236	4.380686987	5.052505282	9.821160728	6.400559022	1.923956592	2.697201124	5.634134956	6.477241251	3.740729793	7.350675575	7.597101271	8.327946451	3.389142284	3.275422113	1.528107258	2.277728585	8.314498329
TCONS_00101383	7.01319449	15.75007841	17.90554528	6.362174821	10.64077839	8.983981099	15.18570018	4.761842961	22.94114977	17.19801458	16.7457056	10.0362304	23.32499358	5.040335291	0.958157702	16.76020491	12.17011167	4.748597193	6.810809134	10.33512861	17.83809964	14.42025428	13.65968472	12.26592356	8.420842136	12.27645091	11.20097829	9.619782962	4.045801686	15.02435988	12.9544825	6.546277138	8.167417306	10.85300182	8.327946451	12.70928356	4.367229483	3.056214517	4.555457171	13.85749722
TCONS_00101401	108.7045146	87.15043387	83.1328888	68.39337932	81.1359352	105.2409214	95.66991116	49.2057106	89.2844748	102.6822635	89.31042986	88.50130445	179.9356647	89.71796817	79.52708923	81.15467639	201.2125129	66.48036071	204.324274	96.77438606	85.62287828	75.91839754	138.5482307	115.6501365	94.31343192	139.9515404	90.67458614	74.07232881	59.33842473	43.19503466	87.44275689	66.39795383	71.05653056	88.99461489	136.9484528	120.3145511	80.79374544	65.70861211	67.19299327	79.4496507
TCONS_00101402	68.729306	67.20033455	49.87973328	89.46808342	55.86408653	72.51356173	68.33565083	36.5074627	86.18431942	57.66393124	70.70409031	50.18115201	123.2892518	47.37915173	45.99156968	59.39581388	142.7959769	55.20244237	165.7296889	61.0712145	85.62287828	44.95726335	86.83656715	87.61373975	90.94509507	56.47167419	118.4103419	97.15980792	43.15521799	28.17067478	51.81793001	79.49050811	49.00450384	83.56811398	80.50348236	93.2014128	111.3643518	48.89943227	44.41570741	63.74448719
TCONS_00101421	0	0	0	0	0	1.283425871	0	0	0.620031075	1.517471875	0	0	0	2.016134116	0	0.294038683	6.490726223	0	0	0	0	0.424125126	3.902767063	0	1.684168427	1.227645091	0.533379918	0.961978296	0	0	2.159080417	0	0	1.085300182	0	0.847285571	0	0	0	0
TCONS_00101455	1.402638898	1.050005227	1.27896752	6.362174821	1.330097298	0	0	1.587280987	0.620031075	1.011647916	0.930316978	0.912384582	0	2.016134116	0.958157702	1.470193413	3.245363111	1.780723947	0	0	0	0	5.854150595	0.876137397	0	1.227645091	1.066759837	0	1.348600562	0	4.318160834	0	2.450225192	0	0	1.694571142	0	0	1.138864293	1.847666295
TCONS_00101491	53.30027812	16.80008364	37.09005808	33.00378188	37.24272435	57.11245127	51.63138062	49.2057106	27.2813673	39.9600927	61.40092053	31.02107579	29.98927745	26.20974351	45.99156968	24.40521065	119.2670943	27.30443386	72.64863076	32.88450012	14.27047971	24.17513218	96.59348481	55.19665604	67.36673709	62.60989964	52.53792197	82.73013348	41.80661742	50.7072146	25.90896501	40.21284528	42.47056999	34.72960581	88.83142881	42.36427854	34.93783587	29.03403791	21.63842156	19.4004961
TCONS_00101516	0.701319449	3.150015682	0	1.192907779	2.660194597	0	0	0	1.24006215	1.011647916	2.790950933	0	0	0	3.832630806	3.528464191	0.811340778	0	0	2.818671439	3.567619928	4.665376385	0.975691766	1.752274795	1.684168427	3.682935273	1.066759837	0.961978296	0	0	3.238620626	0.935182448	3.266966922	0	4.626636917	1.694571142	2.183614742	1.528107258	0	6.466832034
TCONS_00101530	2.103958347	2.100010455	1.27896752	1.192907779	0	0.641712936	1.518570018	1.587280987	0	0	1.860633955	0	0	0	2.874473105	0	0.811340778	1.187149298	0	0.939557146	0	0	0.975691766	0	0	0	0.533379918	1.923956592	0	0	0	0	0.816741731	0	2.77598215	0	0	0	1.138864293	0
TCONS_00101542	129.7440981	78.75039205	79.29598624	173.7668998	30.59223786	82.13925576	136.6713017	101.5859832	77.50388437	58.1697552	112.5683543	98.53753485	26.65713552	99.79863875	165.7612824	126.7306722	28.39692723	52.23456913	24.97296682	135.2962291	117.7314576	96.70052872	49.76028005	70.0909918	63.99840023	52.78873891	130.67808	256.8482051	330.4071377	276.0726128	172.7264334	250.6288962	31.85292749	55.35030926	41.63973226	51.68441982	148.4858024	155.8669403	117.3030221	126.5651412
TCONS_00101556	0	1.050005227	0	0	2.660194597	0	0	0	0	0	0	1.824769164	0	1.008067058	0.958157702	3.234425508	0	0	0	2.818671439	3.567619928	1.272375378	0	0	0	0	0	0	0	0	0	0	2.450225192	0	0.925327383	0	3.275422113	3.056214517	1.138864293	1.847666295
TCONS_00101557	35.7672919	22.05010977	46.04283072	33.00378188	31.92233516	0	0	0	0	0	22.32760746	21.89722997	13.32856776	27.21781057	25.87025794	29.10982958	5.679385445	13.05864228	2.270269711	36.6427287	39.24381921	19.08563067	0.975691766	2.628412192	1.684168427	0	1.066759837	17.31560933	32.36641349	30.04871976	20.51126396	27.120291	14.70135115	6.51180109	28.68514889	19.48756813	41.48868009	42.78700323	27.33274302	29.56266073
TCONS_00101562	140.2638898	243.6012127	216.1455109	149.9087442	219.4660542	86.63124631	126.0413115	112.6969501	97.96490985	100.6589677	152.5719843	180.6521472	106.6285421	158.2665281	176.3010171	159.9570433	98.17223412	214.874023	86.27024903	170.9994006	132.0019374	170.0741755	118.0587037	144.5626706	134.7334742	127.6750895	126.9444206	96.19782962	121.3740506	93.90224926	153.2947096	115.0274411	169.0655382	90.07991507	148.9777087	155.900545	181.2400236	204.7663726	202.7178441	216.1769566
TCONS_00101563	213.2011125	567.0028228	372.1795483	348.7267074	586.5729086	214.3321205	277.8983134	158.7280987	248.01243	235.2081406	320.9593573	443.4189068	196.5963744	434.476902	311.401253	538.3848278	222.3073731	523.5328406	242.9188591	415.2842586	363.8972327	527.1875315	182.4543602	305.7719517	289.6769695	305.6836277	272.8238283	192.3956592	253.5369057	204.7069034	503.0657372	237.5363419	467.1762699	273.4956458	280.3741972	411.7807875	343.9193218	479.8256791	480.6007315	616.1967095
TCONS_00101585	4.909236143	5.250026137	16.62657776	5.169267042	3.990291895	2.566851743	10.62999013	0	5.580279675	2.529119791	0	1.824769164	6.664283879	10.08067058	2.874473105	11.17346994	1.622681556	2.374298597	2.270269711	4.697785731	0	4.665376385	3.902767063	4.380686987	5.052505282	7.365870546	7.200628899	3.847913185	1.348600562	22.53653982	10.79540209	7.481459587	9.800900767	5.426500908	2.77598215	5.083713425	6.550844225	7.640536292	1.138864293	4.619165739
TCONS_00101591	0	0	0	1.192907779	0	0	0	0	3.72018645	2.529119791	0	0	0	0	0	0.294038683	0.811340778	0	0	0	0	0.424125126	1.951383532	0	0	1.227645091	0.533379918	0.961978296	0	0	0	0	0	0	0	0	2.183614742	0	0	0.923833148
TCONS_00101605	2.805277796	6.300031364	6.3948376	4.771631116	5.320389193	24.38509155	28.85283035	30.15833876	34.7217402	49.57074791	6.512218844	4.56192291	3.332141939	8.064536465	6.707103911	5.586734969	34.07631267	19.58796342	6.810809134	11.27468575	7.135239857	8.058377393	15.61106825	14.89433576	23.57835798	40.512288	19.20167706	23.08747911	9.440203934	7.512179941	12.9544825	8.416642035	14.70135115	51.00910853	23.13318459	16.09842585	4.367229483	9.16864355	7.972050049	5.542998886
TCONS_00101606	0	1.050005227	0	0	0	1.283425871	0	1.587280987	1.24006215	0	0	0	0	0	0.958157702	0.294038683	0.811340778	0.593574649	4.540539423	0	0	0	0.975691766	0	0	0	0	0	1.348600562	0	0	0	0.816741731	0	0.925327383	0.847285571	0	0	0	0
TCONS_00101676	63.11875041	69.30034501	57.5535384	36.18486929	66.50486492	36.57763733	27.33426033	46.03114863	24.801243	24.78537395	67.91313937	47.44399826	23.32499358	38.30654821	58.4476198	61.45408466	146.04134	36.80162825	43.13512452	63.88988594	53.51429893	61.92226839	100.4962519	96.37511372	67.36673709	130.1303796	99.47535479	64.45254585	35.06361461	33.80480973	31.30666605	42.08321017	102.0927163	48.83850817	96.23404788	75.40841581	60.0494054	44.31511049	48.97116459	69.28748608
